CODIGO_CONGLOMERADO_CLIENTE,month,VENTA_TOTAL
10426038591,9,492.33826109999995
10426038591,10,858.8373918
10426038591,11,764.9486959
10426038591,12,411.9834783999999
10426173030,2,477.9260861000002
10426173030,3,1203.7652175
10426173030,5,1418.6173907999994
10426173030,6,1503.2565220000001
10426173030,11,1976.3695650999998
10426173030,12,449.5652173000001
10426256491,6,68.6
10426365486,1,59.3173913
10426365486,2,370.5639127
10426365486,4,390.7821735
10426365486,5,0.0
10426365486,6,387.14565229999994
10426365486,7,1648.5490442999992
10426365486,10,262.2126085
10426365486,11,-144.7691305
10426411879,1,697.3891308000001
10426411879,2,1064.6130432
10426411879,3,1027.1669564
10426411879,4,491.59999990000006
10426411879,5,1018.6560868999999
10426411879,7,3229.57087
10426411879,9,242.78260869999997
10426411879,10,1846.7782608999999
10426411879,11,720.3286956999999
10426411879,12,1052.5891301999998
10426509372,1,2604.3165216999996
10426509372,2,1263.3999998999998
10426509372,3,4504.433911800001
10426509372,4,1608.8956523000002
10426509372,5,3438.0765217000003
10426509372,6,6593.964522299996
10426509372,7,2707.1395647
10426509372,8,1533.5152174000002
10426509372,9,1955.9647825999996
10426509372,10,2828.948000900001
10426509372,11,7453.336435600002
10426509372,12,556.7195652
10426520724,1,275.40173899999996
10426520724,3,142.56521750000002
10426520724,8,197.9756519
10426520724,9,194.2008695
10426520724,11,139.20713049999998
10426567879,3,849.0869565
10426567879,5,477.51739109999994
10426567879,6,594.5260870000001
10426567879,9,2041.4434785
10426567879,10,468.7869565
10426634681,1,1303.8045213999994
10426634681,2,0.0
10426634681,3,1541.4968700000002
10426634681,4,977.1695647
10426634681,5,346.66086960000007
10426634681,6,1464.4193041999997
10426634681,7,222.9391305
10426634681,8,-17.4003478
10426634681,9,1010.3102608000002
10426634681,10,730.8226085999997
10426634681,11,752.5335653999998
10426634681,12,1394.8575652
10426663401,5,176.165217
10426699422,1,2096.5278287
10426699422,2,4048.9256540999995
10426699422,3,219.1869565
10426699422,4,1776.7071322000006
10426699422,5,2572.7730457000016
10426699422,6,2217.1617389
10426699422,8,1325.7217405000001
10426699422,9,3263.3347839000003
10426699422,10,1343.2913062000005
10426699422,12,3189.670090300002
10426701184,11,103.14456530000001
10426778276,2,0.0
10426778276,9,357.1730433
10426778276,10,1314.9005221000002
10426778276,11,1529.6748694
10426778276,12,0.0
10426793950,10,770.7278260999999
10426793950,11,128.75217389999997
10426817689,12,1818.7521735
10426932097,1,1116.3281741999995
10426932097,2,727.7147828
10426932097,3,1115.4091304
10426932097,4,385.96521740000003
10426932097,9,2309.508694400001
10426932097,10,1755.1808682000028
10426932097,11,3331.467394099997
10426932097,12,3436.2682629000037
10427081503,2,473.9999999999999
10427081503,3,236.99999999999994
10427081503,5,236.99999999999994
10427081872,1,7611.182607900003
10427081872,2,6258.9130438
10427081872,3,3498.9826087000024
10427081872,4,4098.6869566
10427081872,5,7226.169566200001
10427081872,6,2710.3956522000003
10427081872,7,12437.5434788
10427081872,8,2561.4086952999996
10427081872,9,405.5304348000001
10427081872,10,3651.1521737999997
10427081872,11,3629.699999400001
10427081872,12,6208.6478261
10427192348,1,4417.308696499999
10427192348,2,812.4826086999999
10427192348,7,9966.826086799996
10427192348,9,3804.2608695999998
10427294302,3,759.0608698
10427294302,5,2704.8826077
10427294302,10,1666.2869563
10427315105,7,152.95217399999999
10427508621,1,1490.3890870999999
10427508621,2,1500.0239129000001
10427508621,3,678.4956521999999
10427508621,4,389.46086940000004
10427508621,5,2171.6695649999997
10427508621,6,1203.1826092000001
10427508621,7,1607.0521738999996
10427508621,9,1286.5873915
10427508621,10,2170.8777392999996
10427508621,11,1533.5036526
10427563745,1,1414.9652171
10427563745,3,1386.3086951
10427563745,7,1338.5826092000004
10427563745,8,1888.4608699
10427563745,11,2099.9695662000004
10427661402,9,588.9086956
10427667745,1,5483.591304199999
10427667745,2,180.6652173
10427667745,4,5483.821739
10427667745,5,-613.9173913
10427667745,7,9629.1217396
10427667745,9,1612.8130433
10427667745,10,686.5478261000001
10427667745,11,1294.5695653000002
10427802936,2,594.2826087999999
10427802936,3,700.7608696
10427802936,6,428.9782608999999
10427802936,9,700.7608696
10427841222,1,1496.3956521
10427841222,7,2924.7434782000005
10427943505,1,2632.556521900001
10427943505,4,0.0
10427943505,6,9191.082608899993
10427943505,11,0.0
10428000159,2,0.0
10428000159,11,0.0
10428102172,1,1104.9304348
10428102172,2,8394.9478258
10428102172,3,3359.7347825
10428102172,4,0.0
10428102172,6,3834.2347826999994
10428102172,7,2784.2139133000005
10428102172,8,1315.4086957
10428102172,9,4794.3104348
10428102172,10,1387.3669564000002
10428102172,11,3017.200000199999
10428102172,12,854.1826086000001
10428182630,1,615.0109563
10428182630,3,280.8725214
10428182630,5,237.27686939999998
10428182630,8,0.0
10428182630,9,280.5260868
10428182630,10,174.98991309999997
10428353825,12,6407.6999989999995
10428401943,5,202.3260869
10428401943,8,276.3347826
10428461521,4,3115.7043479
10428461521,6,1679.7043479
10428461521,8,2116.6347826
10428461521,12,3320.1782609000006
10428515221,9,3960.3130437
10428515221,11,1334.0391304
10428638617,10,1184.9060871
10428638617,11,1085.7843483
10428638617,12,680.9013043
10428640735,1,3288.676871799998
10428640735,2,0.0
10428640735,4,0.0
10428640735,5,1.4210854715202004e-14
10428640735,6,0.0
10428640735,10,1339.8631315
10428640735,12,0.0
10428715174,6,116.84347819999999
10428836672,10,1119.8452179000008
10428836672,11,0.0
10428852074,2,124.72173919999999
10428889865,1,903.3295650999999
10428889865,2,1893.2278253999984
10428889865,3,1068.8034776
10428889865,4,193.2130435
10428889865,5,2528.8399131999995
10428889865,6,212.14782609999997
10428889865,7,1825.3082613999998
10428889865,8,1881.1043470999994
10428889865,9,917.8380877000001
10428889865,10,1698.2926088999995
10428889865,11,448.5086955999999
10428889865,12,3844.021217600002
10429079808,5,1640.0043475
10429079808,6,584.5956520999999
10429079808,7,7959.724782499999
10429079808,8,1977.2956522999998
10429079808,12,2137.9956516
10429263145,3,3428.8956522
10429263145,6,7033.908695899997
10429263145,8,5068.256521999999
10429263145,9,1214.3869565000002
10429263145,10,4788.569565299998
10429277791,1,3272.036521600001
10429277791,2,5269.020870599996
10429277791,3,3789.199563999999
10429277791,4,844.2434782
10429277791,5,1538.1278264
10429277791,6,1519.3173912999996
10429277791,7,506.0495648
10429277791,8,1110.6000004
10429277791,9,1272.3286959000002
10429277791,10,5409.694347899997
10429277791,11,5269.005652499998
10429277791,12,7056.026608600005
10429321650,1,283.0521739
10429321650,4,290.1304348
10429321650,6,312.478261
10429321650,7,710.817391
10429321650,8,572.9086956
10429342851,2,291.0043479
10429342851,10,56.30739129999999
10429361627,1,2507.5660004
10429361627,2,1180.7224347000001
10429361627,3,662.6739128
10429361627,4,438.82434760000007
10429361627,5,327.7173918
10429361627,6,0.0
10429361627,7,720.2143480000003
10429361627,8,1172.2382611000003
10429361627,9,383.3539132
10429361627,10,411.94521729999997
10429361627,11,698.1918263
10429361627,12,3367.533044
10429372319,1,10487.071522599997
10429372319,2,7514.033390299998
10429372319,3,8381.9084356
10429372319,4,6557.0173909
10429372319,5,9920.4173921
10429372319,6,4656.917913700001
10429372319,7,7160.344172600001
10429372319,8,7993.580696199996
10429372319,9,4597.630609699999
10429372319,10,6347.964087599999
10429372319,11,6356.160218199995
10429372319,12,4932.2469568
10429411837,2,3436.9686951
10429411837,3,891.7086956999999
10429411837,5,239.87739139999996
10429411837,7,639.6234784999999
10429411837,8,657.9860868000001
10429411837,9,384.28695659999994
10429411837,10,69.5434784
10429411837,11,1281.8391309999997
10429411837,12,674.3521739
10429416154,2,298.5173909
10429416154,3,530.9399994999998
10429416154,4,303.5400001
10429416154,5,280.01304330000005
10429416154,7,699.1686954999998
10429416154,8,207.7339131
10429416154,11,439.4608697
10429416154,12,225.1882609
10429711628,3,4061.4826079999993
10429711628,4,545.0695654
10429711628,5,713.3739133999999
10429711628,6,1016.0121741999999
10429711628,7,386.4260872
10429711628,8,551.8395653
10429711628,9,687.9717393999999
10429711628,10,0.0
10429711628,11,524.0056523
10429711628,12,673.1104349999999
10429731971,1,1180.8374777
10429731971,2,3442.4652173
10429731971,3,6575.490434200002
10429731971,4,1420.0008693999998
10429731971,5,1010.8953041999999
10429731971,7,7834.616346999999
10429731971,8,1261.1791302
10429731971,9,5192.665217299999
10429731971,10,9326.417391399998
10429731971,11,2436.278695700001
10429731971,12,8087.318259600005
10429868608,1,1473.6869565999996
10429868608,2,380.3947825
10429868608,3,525.0495651
10429868608,4,559.1873046
10429868608,5,134.58695659999998
10429868608,6,299.61826089999994
10429868608,7,80.4652174
10429868608,8,95.00434779999998
10429868608,9,505.39260879999995
10429868608,10,120.3043479
10429868608,11,104.2408695
10429868608,12,489.91043499999995
10429914707,3,3841.404345599999
10430020612,2,1588.5517387999996
10430020612,3,601.2321736000001
10430020612,4,1163.5582607
10430020612,5,1794.0130434999994
10430020612,6,1821.9321745999996
10430020612,7,1812.9656527999996
10430020612,8,2255.0330437999987
10430020612,9,2090.7143476999995
10430020612,10,2340.2008693
10430020612,11,1584.1760866999996
10430020612,12,4126.047826099997
10430126445,3,578.5434785
10430135878,4,752.5869565999999
10430135878,8,780.0478260999998
10430144320,5,300.33913040000004
10430332461,1,266.8652174
10430332461,3,136.6869565
10430332461,4,207.152174
10430332461,5,207.1352174
10430332461,6,136.6782609
10430332461,7,1017.2426088
10430332461,8,2568.5143479999992
10430332461,10,325.5565216
10430332461,11,171.98260870000001
10430430616,1,86.68382600000001
10430430616,3,87.50521739999999
10430430616,7,584.6019127999998
10430430616,9,368.6806954999999
10430430616,10,241.55913020000003
10430430616,11,177.97600029999992
10430430616,12,160.95260840000003
10430440069,1,1831.3999998999998
10430440069,2,2595.0652169000005
10430440069,5,5347.2782604
10430440069,6,1633.2434782
10430493791,12,371.7478259
10430597961,1,763.3434767
10430607559,2,208.63478259999994
10430607559,5,0.0
10430607559,6,0.0
10430607559,7,278.1782609
10430607559,11,364.3043477
10430692408,1,2393.7086958
10430692408,2,8967.2043469
10430692408,3,11688.89565440001
10430692408,4,1862.9652174
10430692408,5,16108.430433499996
10430692408,6,899.4086954999999
10430692408,7,16504.973913599995
10430692408,8,3447.817391000001
10430692408,9,1328.9391300999998
10430692408,10,3243.1260873000006
10430692408,11,7244.452173400001
10430692408,12,5616.530435600001
10430705496,1,1170.8589577000005
10430705496,2,5095.577044600002
10430705496,3,661.0000000999999
10430705496,4,5723.924090400001
10430705496,5,321.2130434
10430705496,6,1411.9356520000003
10430705496,7,4558.9342642
10430705496,8,581.5973912000001
10430705496,9,641.0913045999998
10430705496,10,2203.5426102999995
10430705496,11,2687.4251320999992
10430705496,12,1315.3608702000004
10430734437,3,409.4347825
10430734437,4,402.9669564
10430734437,6,187.31913049999997
10430734437,11,487.22869579999997
10430734437,12,-487.22869579999997
10430794804,4,233.726087
10430794804,7,2668.6695655000003
10430794804,9,439.0434783
10430794804,11,6284.4826088
10430794804,12,2618.0608695999995
10430896763,1,1008.0086942999999
10430896763,2,1573.6913057
10430896763,4,1574.9739114999998
10430896763,5,1646.2695657000002
10430896763,6,1105.5956511999998
10430896763,7,1726.1304365000003
10430896763,8,1763.5608684999997
10430896763,9,2087.2347823000005
10430896763,10,394.921739
10430896763,11,3432.9434799000005
10430896763,12,715.2521738999999
10430929793,5,1406.2347820999987
10430929793,6,251.39130429999994
10430929793,7,764.5086952999995
10430929793,8,600.9608696000001
10430929793,9,502.3
10430929793,10,1990.0434788999992
10430929793,11,3998.743477799997
10430929793,12,2368.9260874999986
10431010921,7,458.71739130000003
10431010921,9,630.1260869
10431160558,8,1492.1117389999997
10431160558,9,2256.9043478999997
10431160558,10,1907.0582607999997
10431261249,6,3187.6526067999994
10431261249,7,237.5582609
10431261249,8,762.9021745
10431261249,9,846.7039130000001
10431261249,10,638.7452176999999
10431261249,11,626.091739
10431261249,12,503.1943483
10431635980,1,587.2173904
10431635980,7,1081.9739128
10431635980,9,499.1304344
10431635980,10,278.4
10431635980,11,1692.0608695
10431635980,12,107.6869566
10431640126,5,294.97999990000005
10431640126,6,854.7495654
10431640126,7,296.6521738999999
10431640126,11,437.7565218
10431640126,12,296.6521738999999
10431658483,5,295.86086950000004
10431658483,11,636.9913042999999
10431688374,1,263.84782609999996
10431748237,7,131.26521739999998
10431796371,12,211.77391310000002
10431815546,1,14610.312610800022
10431815546,2,18322.428958499993
10431815546,3,20570.4190452
10431815546,4,26587.62973979999
10431815546,5,8336.735217700001
10431815546,6,14811.336696899998
10431815546,7,27504.021304700018
10431815546,8,20067.69243669998
10431815546,9,9445.753913400004
10431815546,10,42506.343044700014
10431815546,11,27548.954783200006
10431815546,12,28640.370264000005
10431920153,1,2103.526087
10431920153,2,882.1486954
10431920153,3,3027.3717393999996
10431920153,4,1737.7669565
10431920153,5,2017.0669570000007
10431920153,6,412.9826093999999
10431920153,7,1259.3256525
10431920153,8,5549.505651400003
10431920153,9,1819.6356522000005
10431920153,10,6171.977567699998
10431920153,11,1316.9513035
10431920153,12,3671.8252173
10431939954,9,158.35652169999997
10431939954,11,55.780434799999995
10432017473,1,389.65652179999995
10432017473,6,533.2608696
10432017473,7,504.10434779999997
10432156970,1,530.6956521999999
10432235683,10,1277.434783
10432329505,2,306.3491304
10432329505,3,355.5391304
10432329505,6,506.8208696
10432329505,8,1140.8217388
10432329505,9,95.4556522
10432329505,10,259.03478259999997
10432329505,11,167.90695639999996
10432329505,12,135.9000001
10432468009,7,3076.6156517
10432468009,10,366.7521737999999
10432510030,8,498.8956519000003
10432513381,6,48.130434799999996
10432517689,1,522.0086957999998
10432517689,3,175.7869565
10432517689,4,175.7869565
10432517689,5,564.3000000999999
10432517689,6,292.9782609
10432517689,7,214.9347826
10432517689,10,668.3513042999999
10432638664,1,60.40869569999999
10432638664,11,120.81304349999995
10432638664,12,0.0
10432899239,4,2071.9347830999995
10432899239,6,2074.2347829000005
10432899239,10,1202.3217393
10433065234,4,873.6173913999999
10433076091,1,425.9565217999999
10433076091,4,180.95826079999998
10433076091,8,286.85043479999996
10433383384,3,228.76086930000002
10433450839,5,793.6869565
10433584843,1,3618.9478267000013
10433584843,2,1976.6652172
10433584843,3,1584.5086954000003
10433584843,4,1792.3260866
10433584843,6,1215.7869560999998
10433584843,8,1614.6347822
10433584843,9,961.7999999
10433584843,10,2303.0608691000007
10433584843,11,405.33913049999995
10433584843,12,254.69999990000002
10433679909,2,145.93478259999998
10433679909,4,339.2173908
10433786772,2,8590.252172500015
10433786772,3,595.8260871
10433786772,4,11564.373913000005
10433838063,1,442.5391304
10433838063,2,378.41304340000005
10433838063,3,1495.6869565000002
10433838063,4,1127.6347826
10434081306,4,738.5478256999997
10434081306,6,972.2695649999998
10434212842,2,3841.4999998
10434212842,3,1004.5652173999999
10434212842,4,2585.6391304999997
10434212842,8,1531.9434784
10434212842,10,1112.2043480999998
10434295985,11,214.783913
10434334204,1,559.0608698
10434334204,2,2366.4608694999993
10434334204,5,1444.0999998999998
10434334204,7,4041.4478261000013
10434334204,8,1888.4869567
10434334204,10,328.1956522
10434334204,11,1491.7826089
10434334204,12,447.93913039999995
10434421255,9,697.0565217
10434421255,10,1644.9956507999989
10434617796,1,1221.6862613999997
10434617796,3,0.0
10434617796,8,-8.7001739
10434756061,1,5247.069565600001
10434756061,2,2738.4652177000025
10434756061,3,2199.786955000001
10434756061,4,2915.508693999999
10434756061,5,3961.0217390000016
10434756061,6,3983.7086939000005
10434756061,7,4364.273911299999
10434756061,8,4037.7521728
10434756061,9,712.5347827
10434756061,10,6464.130432400002
10434756061,11,1988.6999987999995
10434756061,12,3186.7434783000017
10434806939,1,18459.356520999998
10434806939,2,13895.234783099999
10434806939,3,16320.582609199997
10434806939,4,6486.0130436
10434806939,5,7200.4652175
10434806939,6,8711.873913400004
10434806939,7,18008.8652173
10434806939,8,18959.21304350001
10434806939,9,3225.1086955
10434806939,10,22061.213042900017
10434806939,11,4534.152174499999
10434806939,12,8789.491303499999
10434860267,1,2697.4260865000006
10434860267,2,8495.9399994
10434860267,3,6024.2626089000005
10434860267,4,5394.531304
10434860267,5,3620.9582609999993
10434860267,6,3765.3399999000003
10434860267,7,1293.6521741
10434860267,8,6689.229565300002
10434860267,9,2713.1226082999992
10434860267,10,2917.1617388
10434860267,11,10506.1443482
10434860267,12,12898.690956699998
10434873598,7,592.3478272
10434985329,7,2235.8869560000007
10435004119,3,102.61304359999998
10435004119,4,1125.7819132999996
10435004119,5,226.56956490000005
10435004119,6,312.42173919999993
10435004119,7,92.1304346
10435004119,8,329.18521740000006
10435004119,10,3.552713678800501e-15
10435004119,11,64.59608700000001
10435004119,12,30.891304399999996
10435329646,1,5188.107869399999
10435329646,2,4508.7358701
10435329646,3,4434.2886960000005
10435329646,4,4034.3756532999996
10435329646,5,3112.1130436999993
10435329646,6,3786.4478262000007
10435329646,7,2929.3113041999995
10435329646,8,5510.442608800003
10435329646,9,3018.1173913000002
10435329646,10,5699.3760008
10435329646,11,5402.6460873
10435329646,12,2831.0226087999995
10435351480,12,750.5434783000001
10435354730,5,1184.3173915
10435354730,8,1837.3956524000005
10435354730,9,553.1347825999999
10435354730,10,1746.4608697999997
10435394731,1,2088.7173913
10435394731,3,761.7608695000001
10435394731,4,1069.8130435
10435394731,5,685.0130435000001
10435394731,11,3067.6695653000006
10435394731,12,630.1217389999999
10435432013,2,252.50434779999995
10435432013,3,209.30434780000002
10435432013,4,181.9086957
10435432013,5,1195.5121737999993
10435432013,6,158.42608719999998
10435432013,7,231.42173929999998
10435432013,8,1561.8086941999993
10435432013,9,1123.2865211000008
10435432013,10,1342.8539133999998
10435432013,11,205.56956540000002
10435432013,12,333.5847829
10435437392,3,139.20295629999998
10435437392,4,82.43043479999997
10435437392,5,151.57252149999997
10435484722,6,455.226087
10435484722,8,300.61739140000003
10435484722,9,274.852174
10435532999,1,357.9304348
10435532999,5,174.00434779999995
10435668726,7,3245.2391297
10435668726,10,1215.1304347
10435668726,11,992.6434783
10435765543,1,1987.1152178999992
10435765543,2,3640.3030436999984
10435765543,3,3723.0335653999987
10435765543,4,3307.9921733
10435765543,5,2492.742088
10435765543,6,2920.2589566000024
10435765543,7,2380.6939137
10435765543,8,2101.7951301999997
10435765543,9,2591.4756526999995
10435765543,10,3063.8478261999985
10435765543,11,3344.4858692999987
10435765543,12,4744.994435500001
10435766892,1,5574.995652099998
10435766892,2,5950.890434899998
10435766892,3,4362.635652699999
10435766892,4,2016.2275655
10435766892,5,3604.8880876999983
10435766892,6,6705.034609799997
10435766892,7,4312.9591305
10435766892,8,3909.3986954
10435766892,9,0.0
10435766892,12,9914.711304299994
10435866897,1,293.608695
10435866897,3,729.5652179000002
10435866897,9,490.85217409999996
10435866897,10,354.20000029999994
10435893363,6,5911.139131300005
10435893363,8,4299.4521751
10435893363,10,370.12608689999996
10436046800,9,5432.134784199998
10436274039,5,233.7608697
10436279235,1,138.0913043
10436279235,2,-138.0913043
10436279235,8,0.0
10436294536,6,434.2304346000001
10436294536,7,138.2913043
10436370461,2,2682.656523600002
10436370461,10,1917.030435299999
10436373452,3,518.0478264
10436373452,8,518.0043479
10436373452,10,517.9913045
10436373452,11,517.9913045
10436397408,5,0.0
10436596796,4,137.4739131
10436596796,6,569.5260869000001
10436596796,7,137.4739131
10436680312,2,30.891304399999996
10436788377,1,355.4238262
10436788377,2,320.1743479
10436788377,3,163.2681739
10436788377,4,459.3702607
10436788377,5,393.91356509999997
10436788377,6,283.9713043
10436788377,7,278.4099130999999
10436788377,8,144.76695660000001
10436788377,9,283.97452159999995
10436788377,10,283.97260869999997
10436788377,11,378.09886969999997
10436788377,12,275.27478249999996
10436919846,10,91.30000009999998
10436942376,2,3709.0130436
10436974740,7,1089.5276078000002
10436974740,8,85.5999999
10436974740,10,1148.8521732
10436974740,12,637.0913039999999
10437047478,11,904.6391294999995
10437047478,12,1247.3086958999997
10437086881,1,582.2391304
10437086881,2,60.40869569999999
10437086881,3,146.76608689999998
10437171381,1,97.3608696
10437171381,2,-2.842170943040401e-14
10437200667,2,1009.4217395999996
10437320697,2,1530.5652173999997
10437320697,3,2044.7295647
10437320697,4,894.0695652999998
10437320697,5,144.20521739999998
10437320697,6,841.7356520999999
10437320697,7,329.7399999
10437320697,8,1263.1939129999998
10437320697,9,1148.9373913
10437320697,11,2080.8695653
10437320697,12,563.2947824999999
10437360401,2,139.9543479
10437360401,4,438.40347800000006
10437360401,5,358.2331302999999
10437360401,6,58.726086900000006
10437360401,7,128.7826089
10437360401,9,167.4714784
10437360401,10,293.3504348
10437360401,11,183.92608699999994
10437360401,12,322.96956539999996
10437403321,1,3347.114480999998
10437403321,2,1144.4928694
10437403321,3,2603.880870599999
10437403321,4,1304.5960011000002
10437403321,5,1025.2521731000002
10437403321,6,772.4869575000005
10437403321,10,2791.8980880000004
10437403321,11,460.28973929999995
10437403321,12,1698.562956700001
10437660692,5,542.6478261000001
10437660692,8,402.47826060000006
10437660692,10,436.0173911
10437661303,4,920.8913038000002
10437769970,1,3635.1473930999996
10437769970,2,3347.6318703999978
10437769970,3,5641.938696800004
10437769970,4,6074.848782200001
10437769970,5,3580.8468258999974
10437769970,6,3893.5492166999966
10437769970,7,4391.139653599999
10437769970,8,4661.683131700001
10437769970,9,4278.0330438
10437769970,10,4810.336174199999
10437769970,11,5838.047957499998
10437769970,12,8846.999043800004
10438102294,1,2081.2925214999987
10438102294,2,96.07391309999997
10438102294,3,1417.3956514999993
10438102294,4,1911.8991305999996
10438102294,5,665.5130425999996
10438102294,6,1354.4726099000004
10438102294,7,92.6304347
10438102294,8,1548.3556512999996
10438102294,9,775.3782604999998
10438102294,10,1828.8652166999984
10438102294,11,1038.0556521
10438102294,12,3814.108697399999
10438198496,1,300.547826
10438198496,2,184.89999989999998
10438198496,3,1116.6947828999998
10438198496,4,897.3434785000001
10438198496,6,1159.3043472999998
10438198496,7,2018.6869565
10438198496,9,1458.7339135000002
10438198496,10,2644.267131600001
10438198496,11,747.2600003000001
10438198496,12,1481.4991309999998
10438210593,3,544.1434783000001
10438210593,8,1715.6086948999998
10438210593,9,1002.5173913
10438210593,10,262.40000000000003
10438210593,12,36.19130429999999
10438320798,2,153.03913039999998
10438320798,3,262.22608670000005
10438320798,9,176.1652171
10438396701,4,2255.8260860999985
10438396701,5,2313.0173907999997
10438396701,6,1004.4826079000001
10438396701,7,529.7913035
10438396701,8,537.0304343000001
10438396701,9,907.9043478
10438407192,1,680.0812177
10438407192,2,503.9739129999999
10438407192,3,168.91739129999996
10438407192,4,1424.9980879999998
10438407192,5,297.02782590000004
10438407192,6,233.60434730000003
10438407192,7,622.5662609999995
10438407192,9,368.1565217
10438407192,10,474.9860872999999
10438486921,2,1096.1391287999993
10438486921,4,782.9565207999996
10438610753,3,1222.7391303
10438610753,4,447.45652169999994
10438610753,5,1078.5304348
10438610753,8,181.92608699999997
10438901821,4,85.9304349
10438901821,8,177.8913048
10438901821,10,58.7304349
10438901821,11,120.81304349999996
10438948304,5,368.04782630000005
10438948304,7,367.39130439999997
10438995426,1,1062.7252174999999
10438995426,2,1640.8521743
10438995426,3,1350.7547825
10438995426,4,1066.8652174000001
10438995426,5,85.69130430000001
10438995426,6,2247.0739132
10438995426,7,381.2130434
10438995426,8,1199.6973912999997
10438995426,9,1890.2097391999996
10438995426,11,908.1269565
10438995426,12,3066.1539131000004
10439089917,1,80.8521739
10439090010,4,662.7130429999999
10439174787,10,478.1782608
10439174787,12,4280.134782499999
10439235093,1,1027.9695652999999
10439235093,4,717.8130434
10439271201,1,8027.452173399997
10439271201,2,5718.0521739999995
10439271201,3,11589.4913066
10439271201,4,9764.6565218
10439271201,5,7383.317391999997
10439271201,6,2680.1826085000002
10439271201,7,6900.152174499997
10439271201,8,9947.152176100008
10439271201,9,1078.8608696999997
10439271201,10,5284.656522400002
10439271201,11,3146.8000005000004
10439271201,12,829.1434783000002
10439451586,9,4264.269563800004
10439451586,11,2380.565216199999
10439451586,12,1785.4086951999998
10439661009,3,41.5
10439749585,1,11153.191304999993
10439749585,2,3128.2999998999994
10439749585,3,16678.934782299988
10439749585,4,6048.147826099999
10439749585,5,8272.2347825
10439749585,6,709.5869564999999
10439749585,7,1541.4173913
10439749585,8,17179.9782621
10439749585,9,2504.1739129
10439749585,10,5117.717391599999
10439749585,11,2398.9608695
10439749585,12,4814.1217392
10440129817,1,1912.0565215999993
10440129817,2,717.3260868999998
10440129817,5,389.93043459999996
10440129817,7,423.2086955
10440129817,8,287.22608699999995
10440129817,9,480.1782609
10440142236,2,258.37391319999995
10440142236,4,694.0316528999999
10440142236,5,560.9846086999997
10440142236,6,50.8347826
10440142236,7,439.79956500000003
10440142236,9,337.00043450000004
10440142236,10,338.23652169999997
10440142236,11,499.24121749999995
10440324709,4,93.92000000000002
10440379597,1,2808.7869565
10440379597,3,7933.2130436
10440379597,4,2777.1478260999997
10440379597,5,2940.5130434000002
10440379597,7,5862.3043478
10440754371,1,1855.715174
10440754371,2,6758.969390900002
10440754371,3,4147.6521741999995
10440754371,4,5861.0074786
10440754371,5,2995.095651899999
10440754371,6,4649.097738300004
10440754371,7,444.57391329999996
10440754371,8,3350.6283488
10440754371,9,0.0
10440754371,11,3727.2391308000006
10441143937,1,261.0521729
10441143937,2,569.9782586
10441143937,4,438.9739113
10441143937,7,311.4043485000001
10441143937,8,359.3739124
10441143937,9,206.46956469999998
10441143937,11,220.03043470000003
10441143937,12,167.4095652
10441208460,6,201.1217391
10441208460,7,298.5365216
10441208460,8,124.06869569999998
10441371395,12,3622.634780600001
10441433633,1,1052.6304347999999
10441433633,4,740.9217391000001
10441433633,6,2720.3130435000003
10441433633,11,1052.6304347999999
10441433633,12,915.1565217
10441495710,1,117.44347800000001
10441495710,3,122.19130439999998
10441495710,6,117.47391330000002
10441495710,7,80.3652175
10441547256,4,573.247826
10441547256,5,765.2695652
10441547256,7,716.5608694999999
10441547256,9,910.9782609000001
10441547256,12,859.8739130000001
10441724182,5,1827.9086953999997
10441724182,6,3173.4173921
10441724182,8,2398.3739133999998
10441852482,2,230.91478219999996
10441852482,5,0.0
10441852482,8,139.7995651
10441852482,11,138.96347839999999
10441852482,12,161.2039131
10442084390,2,1780.3999986
10442084390,6,1991.2086955000007
10442084390,7,1279.147826
10442084390,8,3691.9000007999994
10442406435,2,175.7869565
10442406435,4,139.20295669999996
10442406435,11,120.81304349999996
10442427459,1,174.0078261
10442427459,2,287.0260870999999
10442427459,6,293.7608697
10442427459,8,118.8565218
10442824521,12,964.3608700999997
10442835468,1,1942.4999997999998
10442835468,2,333.6999999000001
10442835468,5,958.1043477999999
10442835468,7,3874.552171500001
10442835468,8,368.5652173
10443083664,1,575.6054351999999
10443083664,2,484.855304
10443109825,5,66.31739130000001
10443109825,6,-66.31739130000001
10443109825,10,52.8695652
10443109825,11,64.04782610000001
10443113849,2,4076.5999998
10443113849,3,2606.858261
10443113849,4,4468.386523000001
10443113849,5,3040.8882608999998
10443113849,6,1687.5304346000003
10443113849,7,5878.498784500001
10443113849,9,6928.4813036
10443113849,10,1264.8278260999998
10443113849,11,7446.936956899997
10443113849,12,6045.845217600002
10443185866,5,2643.8347821999996
10443185866,6,141.6347826
10443277035,1,156.591304
10443277035,2,445.10434779999997
10443277035,4,107.68695640000001
10443277035,5,253.07217359999999
10443277035,6,99.9695653
10443277035,7,694.4799998999996
10443277035,8,407.9721737
10443277035,9,196.50956520000003
10443277035,10,174.0913043
10443277035,11,301.4260872
10443298431,2,698.3826085
10443298431,7,1299.0434782
10443298431,8,22.460869600000002
10443298431,10,922.6999998000002
10443520266,7,382.02608569999995
10443557054,3,139.2
10443572665,1,176.16521710000004
10443629080,5,-1.7763568394002505e-14
10443671841,9,954.6216519
