COD_ENCUESTADO,Nombre Campus,NIVEL ACTUAL,Clave de carrera,Ciclo,IND_GEA,IND_DELEGADO,CANT_CURSOS_MATRICU_SIN_INGLES,UOD_depostista_ind_deportista,NPS,MEDIA_GMEAN,MEDIA_MEDIA,MODA_MEDIA,HMEAN_GMEAN,MODA_MIN,MAX_MIN,MEDIA_MIN,MODA_PESO_GMEAN,MIN_MAX,MODA_VARIATION,MEDIANA_MIN,MIN_KURTOSIS,HMEAN_MIN,GMEAN_MIN
19382,2,1,7,1,0,0,4,0,2,2.61449723212,2.61463046757,3.0,2.34709623993,3,4,2.58823529412,1.81901718777,1,0.0,3.0,-3.0,2.32478632479,2.47269009115
32667,4,3,224,1,0,0,12,0,2,2.76320120889,2.79204137939,2.875,2.35436644467,1,3,2.0,1.32095369516,1,0.271521652104,2.0,-3.0,1.5,1.73205080757
26385,2,2,106,3,0,0,5,0,2,2.7500954731299996,2.76205060531,3.0,2.41874518158,3,4,2.468216598,1.5272947744999998,3,0.0,3.0,2.16666666667,2.11933471933,2.30930275815
31536,2,2,107,1,0,0,4,0,2,2.8464346639399998,2.8548255224199997,3.0,2.5960125384599997,3,3,2.55555555556,1.6351610315399998,2,0.0,3.0,-1.8333333333300001,2.37696335079,2.5052926998400005
5915,4,1,12,1,0,0,5,0,3,3.4726161509500004,3.4730212384599994,4.0,3.12064224615,4,4,3.39837398374,2.4977832761200003,1,0.0,4.0,-3.0,2.9638554216900004,3.2299990487700003
25956,4,3,218,1,0,0,12,0,3,3.2064990230799997,3.23096379392,3.66666666667,2.8541078344999997,3,4,2.62857142857,2.2034085812799997,1,0.128564869307,3.0,-3.0,2.2974781266099997,2.48238188107
19567,1,1,3,1,0,0,7,0,3,3.7759436780300004,3.77720976253,4.0,3.6162120916000005,4,4,3.6794195250699997,3.30573447013,3,0.0,4.0,-2.0,3.4054661175599996,3.57805227927
15197,3,1,18,3,0,0,5,0,1,2.6685746731,2.6997033853,2.76923076923,2.3574196120599997,2,2,1.6666666666699999,1.2576555734100001,2,0.251538476059,2.0,1.6818181818200002,1.5,1.58740105197
30000,1,2,104,3,0,0,4,0,3,3.6667645458999996,3.66822585292,4.0,3.44498366991,4,4,3.5137037037,3.02761245465,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
7835,3,1,20,5,0,0,7,0,3,2.95273676375,2.9611613634900005,3.33333333333,2.54766322757,3,4,2.7339743589700003,1.6458388994600002,1,0.141421356237,3.0,-3.0,2.32146709817,2.57726559286
19920,4,1,9,2,0,0,6,0,2,2.85390910782,2.87057764408,3.16666666667,2.55144079478,3,4,2.468216598,1.7075276993200001,1,0.117687788289,3.0,-3.0,2.11933471933,2.30930275815
10965,1,1,33,13,0,0,2,0,2,2.73223709864,2.74354775802,3.5,2.35948202477,3,4,2.4946808510599996,1.57692700065,1,0.14285714285700002,3.0,-3.0,2.18181818182,2.3573828926400004
2439,3,1,3,3,0,1,5,0,3,3.4424390019699995,3.45967589976,4.0,3.11117343487,4,4,3.1147540983599997,2.5106018527900003,1,0.0,3.0,-3.0,2.63309352518,2.90808918949
11251,3,1,24,2,0,0,7,0,2,3.03254630315,3.0534032594200005,3.33333333333,2.7375975289,3,4,2.53980582524,1.94811252852,1,0.141421356237,3.0,-3.0,2.20714285714,2.38961452653
19928,3,1,24,7,0,1,7,0,2,2.8773212390900005,2.90578296553,3.2,2.52569387595,2,4,2.0357142857099997,1.5716876324899998,1,0.1593443598,2.0,-3.0,1.7055837563499998,1.8707956886400001
32474,1,2,105,3,1,0,4,0,3,3.6250411092300006,3.62533620449,4.0,3.3696556058700002,4,4,3.5581874356300003,2.9102634083099996,1,0.0,4.0,-3.0,3.28205128205,3.4730413517300005
7588,1,1,33,2,0,0,6,0,3,3.11901103557,3.13052707122,3.55,2.7155799319,1,4,2.66666666667,1.7339328092299997,2,0.20843167023899997,3.0,15.052631578900002,1.89473684211,2.2894284851099997
23863,4,1,29,2,0,0,5,0,2,2.96384442847,2.9653541731299997,3.0,2.71678901292,3,4,2.8621323529400002,1.730972185,1,0.0,3.0,-3.0,2.61538461538,2.75827355088
23770,3,1,31,1,0,0,5,0,3,3.6794195250699997,3.6794195250699997,4.0,3.4054661175599996,4,4,3.6794195250699997,3.1222515391400005,1,0.0,4.0,-3.0,3.4054661175599996,3.57805227927
9105,3,1,7,1,0,0,4,0,2,2.7705746007300003,2.77281027819,3.0,2.4755462667700003,3,4,2.64739884393,1.78581033468,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
9763,3,1,11,10,0,1,3,0,1,2.77154686481,2.77180504083,3.0,2.39431476038,3,4,2.7339743589700003,1.48822550361,1,0.0,3.0,-3.0,2.3847133758,2.58069514449
20987,1,1,7,2,0,1,4,0,1,2.36273291925,2.36273291925,3.0,2.0104058272599996,3,4,2.36273291925,1.4161490683200002,1,0.0,3.0,-3.0,2.0104058272599996,2.20112819036
30012,2,2,107,1,0,0,4,0,2,2.74200703105,2.75384908972,3.22222222222,2.37894367592,3,3,2.425,1.6068617810499999,3,0.129022668509,2.5,4.125,2.06008583691,2.2557529348900003
197,1,1,37,6,0,1,6,0,3,3.29115807222,3.29886124964,4.0,2.9136709483099996,4,4,2.9924146649799996,2.07492165366,1,0.0,3.0,-3.0,2.5516129032299997,2.7993183265
15238,3,1,27,4,0,0,5,0,3,3.1369257322000004,3.1624510095200002,3.4,2.80017417584,3,4,2.7219917012400003,1.8252870797999998,1,0.144087631928,3.0,-3.0,2.3350827614,2.5494383209400002
19517,3,1,9,2,0,0,8,0,2,2.93630974366,2.95013017847,3.2857142857099997,2.62998834896,3,4,2.5,1.70171881868,2,0.137490333051,3.0,-1.1,2.12658227848,2.33116751556
29649,3,2,109,9,0,0,4,0,1,2.8366365346099998,2.85694985338,3.0,2.45158840053,2,4,2.468216598,1.3778691550100002,2,0.210818510678,2.0,0.25,2.09032258065,2.30930275815
16936,3,1,13,5,0,0,9,0,2,2.8767123287700005,2.8767123287700005,3.0,2.5100286533,3,4,2.8767123287700005,1.6438356164399999,1,0.0,3.0,-3.0,2.5100286533,2.7203929703099994
1085,3,1,24,2,0,0,5,0,3,2.66666666667,2.66666666667,2.0,2.4,2,4,2.66666666667,1.33333333333,2,0.0,2.0,-3.0,2.4,2.51984209979
9791,4,1,3,1,0,1,4,0,3,2.7174688591400002,2.7362609337,3.125,2.35021658759,3,4,2.42307692308,1.60538389485,4,0.105830052443,3.0,11.066666666700002,2.09001956947,2.27375707246
15814,3,1,39,5,0,0,5,0,3,3.40941541546,3.41843971631,4.0,3.12221486565,4,4,3.1702127659599997,2.28398095886,2,0.0,3.0,-2.0,2.7529711375200003,2.99404687551
29853,3,2,101,2,0,0,4,0,3,3.54002360123,3.54096040452,4.0,3.1964097001200003,4,4,3.4595141700400003,2.7582560092299997,1,0.0,4.0,-3.0,3.12658227848,3.32699847432
11214,4,1,31,2,0,0,6,0,2,2.5149017205,2.52424957012,2.7142857142900003,2.17235046798,2,3,2.25581395349,1.2145049346799999,1,0.166435666325,2.0,-3.0,1.91643454039,2.09577757363
32290,1,2,100,4,0,0,4,0,3,3.45153455203,3.45208454198,4.0,3.1135321943000003,4,4,3.3904653802499998,2.47664954488,1,0.0,4.0,-3.0,2.98841044003,3.22892131478
16015,1,1,33,3,0,0,5,0,2,2.64676050662,2.65276975324,3.0,2.2524119993,2,4,2.468216598,1.32686407359,1,0.210818510678,3.0,-3.0,2.11933174224,2.30930275815
13192,3,1,7,4,0,0,5,0,1,2.82252665428,2.8338425811400003,3.0714285714300003,2.57198467525,3,3,2.53846153846,1.96601460278,1,0.083850029662,3.0,-3.0,2.2941176470599998,2.43353554392
19128,1,1,7,2,0,0,4,1,3,2.9467041409400005,2.95840634921,3.25,2.55952153087,3,4,2.73244147157,1.6643111136200002,1,0.13323467750499998,3.0,-3.0,2.38088918381,2.57850549036
26568,4,3,214,1,0,0,12,0,3,3.34894523334,3.35474870798,3.75,3.01098674209,3,4,3.0294117647099994,2.17765429176,1,0.115470053838,3.0,-3.0,2.6804317222,2.8801588806
31672,3,2,101,6,0,0,5,0,3,3.68992539289,3.6908575339099996,4.0,3.4425868194800002,4,4,3.60763888889,3.1447531249900003,1,0.0,4.0,-3.0,3.28205128205,3.48583377796
27027,3,2,103,7,0,0,4,0,3,3.30605264869,3.32242405066,3.6363636363599996,2.9396396559799998,2,4,2.70454545455,2.0709173713099998,2,0.176776695297,3.0,6.1,2.36402569593,2.56499188553
15685,3,1,7,3,0,0,4,0,2,2.85929602043,2.89951483002,3.41666666667,2.52995070496,3,3,2.1636363636400002,1.7915325025,3,0.144294628856,2.0,7.090909090910001,1.78861788618,1.98203945585
12125,3,1,25,5,0,0,4,0,2,2.80835803699,2.81043443598,3.0,2.48286161618,3,4,2.64739884393,1.62112484592,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
30557,3,2,101,2,0,0,5,0,1,2.47670527376,2.4869524911300003,2.8,2.19092257317,2,2,2.0,1.47388005384,2,0.14285714285700002,2.0,5.11111111111,1.9909650924000002,2.0
6142,4,1,12,8,0,1,7,0,2,2.85519340114,2.87814169201,3.25,2.5239861621,3,4,2.45140032949,1.7358343717900002,1,0.13323467750499998,3.0,-3.0,2.11933471933,2.30930275815
110,3,1,12,5,0,1,5,0,1,2.60718921251,2.62855373939,3.2857142857099997,2.22276604259,3,4,2.29702970297,1.4747720941,1,0.137490333051,2.0,-3.0,1.9314741035900003,2.12636144415
33121,4,3,222,1,0,0,12,0,0,2.65701365497,2.6635976495700002,2.8181818181800002,2.26034570603,1,4,2.25,1.27496812541,1,0.204017913559,2.5,-3.0,1.63636363636,1.9251722061099996
6670,4,1,15,6,0,0,8,0,2,2.6814134413599997,2.68630606623,3.0,2.3704163409,3,4,2.45140032949,1.59651812757,1,0.0,3.0,-3.0,2.15950192707,2.3181620573900004
27763,4,2,101,3,0,0,4,0,2,2.64739884393,2.64739884393,3.0,2.3352080989900004,3,4,2.64739884393,1.7757225433500001,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
17128,4,1,3,3,0,0,4,0,2,2.82804232751,2.85486615564,3.25,2.48493084821,3,4,2.44444444444,1.7414221408400001,1,0.13323467750499998,3.0,-3.0,2.0970873786400004,2.2861165536000003
17724,4,1,28,5,0,0,7,0,3,3.1262197043700004,3.1383479989999996,3.6,2.70857049184,3,4,2.83333333333,1.81106925555,1,0.136082763488,3.0,-3.0,2.3225806451599995,2.6207413942099995
25421,2,2,101,6,0,0,3,0,2,2.7623304243299995,2.7764185934,3.1,2.43238960946,3,4,2.41240875912,1.6102446617100001,2,0.09677419354839999,3.0,5.11111111111,2.0447761194,2.2437516535900004
27889,2,2,106,5,0,0,4,0,1,2.45927403079,2.4599706089099995,3.0,2.14946882049,3,4,2.37765957447,1.53342861045,1,0.0,2.0,-3.0,2.06215722121,2.23442320333
14239,3,1,7,1,0,0,4,0,3,3.5581874356300003,3.5581874356300003,4.0,3.34923828686,4,4,3.5581874356300003,2.58290422245,1,0.0,4.0,-3.0,3.34923828686,3.4730413517300005
30991,4,2,107,2,0,0,3,0,2,2.8696570824400003,2.8909532430900002,3.4,2.4480483557599997,3,4,2.39024390244,1.55927571679,1,0.144087631928,3.0,-3.0,2.0,2.21003241616
24214,4,1,9,2,0,0,4,0,2,2.7468014580799998,2.76750407476,3.22580645161,2.40948972905,3,3,2.29702970297,1.6245792736200002,2,0.129614813968,2.0,26.0333333333,1.9314741035900003,2.12636144415
5816,4,1,5,1,0,0,5,0,2,3.0165190840599996,3.02792997048,3.33333333333,2.7460797127900003,3,3,2.71884272997,2.20928445574,3,0.141421356237,3.0,1.2,2.45873233014,2.6090034812400003
15748,2,1,5,2,0,0,3,0,3,2.6782177421,2.6804318142700003,3.0,2.35785606258,3,4,2.468216598,1.74158734474,1,0.0,3.0,-3.0,2.11933471933,2.30930275815
9335,3,1,28,1,0,0,5,0,3,3.33498719664,3.3504889009599994,4.0,3.03780640115,4,4,3.06002928258,2.0776277347599996,1,0.0,3.0,-3.0,2.62692307692,2.87189584664
16762,2,1,5,2,0,0,7,0,3,2.93543259537,2.9618940093299995,3.125,2.60886583852,2,4,2.53658536585,1.6151189360499998,2,0.191833260933,2.0,3.14285714286,2.1025641025599997,2.32944945143
16909,1,1,4,1,0,0,5,0,3,3.6794195250699997,3.6794195250699997,4.0,3.4054661175599996,4,4,3.6794195250699997,3.1222515391400005,1,0.0,4.0,-3.0,3.4054661175599996,3.57805227927
1185,1,1,37,4,0,0,6,0,0,2.72144887766,2.7402858090599995,3.03125,2.38324511477,2,4,2.0357142857099997,1.5299881624899998,1,0.153950355908,2.0,-3.0,1.7055837563499998,1.8707956886400001
28057,3,2,109,4,0,0,4,0,1,2.84381638101,2.8587214365499998,3.04761904762,2.51104195753,2,3,2.33333333333,1.54708766757,2,0.1593443598,2.0,16.05,1.9920948616599998,2.18495680984
11343,2,1,7,1,0,0,3,0,3,2.9581432875,2.9713709278200002,3.23076923077,2.56049889076,3,4,2.66666666667,1.5437359670100002,1,0.130410132739,3.0,-3.0,2.16618911175,2.4345205839
27781,3,2,107,10,0,0,4,0,2,2.6731332704299997,2.68814822107,3.0,2.36288347254,3,4,2.31506849315,1.5083770483399999,1,0.0,2.0,-3.0,2.00457665904,2.1726196285599997
19042,3,1,7,2,0,0,4,0,2,2.7674310672900004,2.77081557449,3.0,2.4684076446,3,3,2.468216598,1.6546881776,2,0.0,3.0,5.11111111111,2.11933471933,2.30930275815
16787,3,1,39,1,0,0,5,0,2,2.78284339967,2.78399465662,3.0,2.47077542275,3,4,2.6409691630000003,1.7351871009,1,0.0,3.0,-3.0,2.25925925926,2.49334913458
4276,4,1,3,5,0,0,8,0,3,3.40740175298,3.41771750378,4.0,3.07300640395,4,4,3.06002928258,2.3436944722799997,1,0.0,3.0,-3.0,2.62692307692,2.87189584664
24868,3,1,12,1,0,1,5,0,2,2.7503358934599995,2.76420563425,3.0,2.4810965057299996,3,4,2.3928571428599996,1.77496182283,1,0.0,3.0,-3.0,2.0676923076900002,2.24619199792
22014,3,1,18,1,0,0,4,0,1,2.8569208891400004,2.88138259584,3.25,2.5055733941900002,3,4,2.468216598,1.68179513451,1,0.13323467750499998,3.0,-3.0,2.11933471933,2.30930275815
9319,3,1,34,1,0,1,6,0,1,2.61610260263,2.6260397318,3.0,2.2297274158500002,3,4,2.4545454545500003,1.35951147203,1,0.0,3.0,-3.0,2.0307692307700003,2.25790213283
30679,4,2,101,6,0,0,4,0,3,3.09429148241,3.1193517713300003,3.4285714285699997,2.7478144389200003,3,4,2.6660079051400003,1.9768614795299997,1,0.14433756729699998,3.0,-3.0,2.3444015444,2.52456843162
19524,1,1,31,1,0,0,4,0,0,2.64739884393,2.64739884393,3.0,2.3352080989900004,3,4,2.64739884393,1.7757225433500001,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
29696,2,2,108,4,0,0,5,0,2,3.0677641514599996,3.08959779891,3.4,2.64895264416,3,4,2.78810408922,1.58638314187,1,0.144087631928,3.0,-3.0,2.32146709817,2.57726559286
16075,1,1,17,2,0,1,6,0,3,3.16751805996,3.18633012008,3.7142857142900003,2.80636609808,3,4,2.64516129032,2.02429192597,2,0.121626063853,3.0,2.16666666667,2.2342342342299997,2.46088186655
15447,1,1,33,8,0,0,4,0,2,2.32964969378,2.32988131111,3.0,1.970544796,3,4,2.29702970297,1.37198999947,1,0.0,2.0,-3.0,1.9314741035900003,2.12636144415
22760,3,1,12,1,0,0,5,0,1,2.76861914617,2.78754077199,3.14285714286,2.4544909826700003,2,3,2.36585365854,1.6658970847299999,2,0.163888694339,2.5,-0.0606060606061,2.00816326531,2.20229250472
22044,1,1,7,1,0,1,4,0,3,3.80459770115,3.80459770115,4.0,3.6760563380300004,4,4,3.80459770115,3.4329501915700003,1,0.0,4.0,-3.0,3.6760563380300004,3.7533941176999996
2832,3,1,3,2,0,0,5,0,2,2.59173719643,2.59255291877,3.0,2.3119174883799998,3,3,2.50225225225,1.7912380086300002,1,0.0,3.0,-3.0,2.18719211823,2.36373049764
31228,2,2,107,1,0,0,4,0,0,2.5227246449900003,2.53479835592,2.83333333333,2.13377983122,2,3,2.2,1.3529881903100003,1,0.131533410441,2.0,-3.0,1.6666666666699999,1.93318204493
23719,4,1,21,2,0,0,5,0,2,2.9186967575400002,2.92164990253,3.0,2.64750509758,3,4,2.71884272997,1.75077003145,1,0.0,3.0,-3.0,2.45873233014,2.6090034812400003
28084,2,2,106,1,0,0,2,0,3,3.8096192384800003,3.8096192384800003,4.0,3.70544554455,4,4,3.8096192384800003,3.39879759519,1,0.0,4.0,-3.0,3.70544554455,3.76680796417
20735,3,1,11,4,0,0,4,0,0,2.51068424839,2.52767168381,2.8,2.1601026751,2,4,1.9883268482499998,1.36234486272,1,0.14285714285700002,2.0,-3.0,1.63955342903,1.81182208445
10411,4,1,25,5,0,0,6,0,3,3.66033601169,3.66033601169,4.0,3.3816385343799995,4,4,3.66033601169,3.0913075237400003,1,0.0,4.0,-3.0,3.3816385343799995,3.55514188915
28103,1,2,101,6,0,0,4,0,3,3.2086907719999997,3.2397570416100003,3.4285714285699997,2.95240844932,2,4,2.45140032949,1.96664596495,4,0.181620789314,3.0,6.7471383975,2.15950192707,2.3181620573900004
26340,1,2,109,3,0,1,3,0,3,3.01165272814,3.02631093921,3.5,2.6200538932299997,3,4,2.56796116505,1.72305484657,1,0.14285714285700002,3.0,-3.0,2.23853211009,2.43074769292
1272,4,1,5,1,0,0,3,0,2,2.8165228122400006,2.81978383459,3.0,2.5128903942,3,4,2.68421052632,1.5721375707499998,1,0.0,3.0,-3.0,2.45161290323,2.5837204800999998
22706,3,1,5,2,0,0,6,0,2,2.61792524785,2.62092250402,3.0,2.27483476074,3,4,2.468216598,1.5229910967700002,1,0.0,3.0,-3.0,2.11933471933,2.30930275815
18201,4,1,12,2,0,0,5,0,0,2.5617171829700003,2.5747826819,3.0,2.1710097994,3,4,2.29702970297,1.2765016848100001,1,0.0,2.0,-3.0,1.9314741035900003,2.12636144415
19937,2,1,7,1,0,0,4,0,0,2.53486105248,2.6480890147,3.0,2.20812666826,1,1,1.0,1.61277884153,1,0.258198889747,1.0,-3.0,1.0,1.0
13701,3,1,26,5,0,0,5,0,3,3.66986536398,3.6698777683800006,4.0,3.3935314129500003,4,4,3.66033601169,3.1067410052900004,1,0.0,4.0,-3.0,3.3816385343799995,3.55514188915
3631,3,1,25,1,0,0,4,0,3,3.14216011282,3.16301648578,3.625,2.7796110985299998,3,4,2.6962524654799997,2.04888563885,1,0.133551149869,3.0,-3.0,2.26592178771,2.5031080827700003
29697,2,2,102,4,0,0,4,0,3,2.82004643807,2.8457567856299995,3.1590909090900006,2.42975058752,1,4,2.33333333333,1.51136548709,3,0.201823886894,2.0,39.023255814,1.7142857142899999,2.0
23,4,1,3,7,0,1,8,0,2,2.55683853868,2.55755716676,3.0,2.21382219366,3,4,2.49693251534,1.49824213785,1,0.0,3.0,-3.0,2.17575083426,2.35383124189
25596,4,2,105,1,0,0,4,0,2,2.7543885602700002,2.7666519527099998,3.0,2.45333659613,2,3,2.19093078759,1.64799034595,3,0.117851130198,2.0,3.14285714286,1.8099352051800002,2.00402413152
92,3,1,31,1,0,0,5,0,3,3.0860445280299995,3.0995414170099997,3.33333333333,2.7619028537199997,3,4,2.83333333333,1.7719319448099997,1,0.141421356237,3.0,-3.0,2.48275862069,2.6843289163299997
26651,4,3,215,1,0,0,12,0,3,3.2968958179000003,3.3058587307800003,3.66666666667,2.92087426435,3,4,2.9721311475400003,2.07230836145,1,0.128564869307,3.0,-3.0,2.58565877782,2.80474360604
33164,3,2,108,8,0,0,2,0,1,2.8103795271,2.8188939283599996,3.11111111111,2.53505037047,3,4,2.58333333333,1.8899519485299998,1,0.101015254455,3.0,-3.0,2.2857142857099997,2.44948974278
32419,4,3,213,1,0,0,12,0,2,2.91213554225,2.9126791569700003,3.0,2.59032659268,3,3,2.81952662722,1.6613073893599999,3,0.0,3.0,1.2,2.2978723404299997,2.62834030968
22086,3,1,5,1,0,0,7,0,2,2.85219106821,2.85834120902,3.0,2.54125764527,3,4,2.53980582524,1.5338716157700003,1,0.0,3.0,-3.0,2.20714285714,2.38961452653
30673,4,2,101,5,0,0,4,0,3,3.02735294114,3.05739069694,3.5,2.64008825375,3,4,2.6504065040700002,1.97425156972,4,0.14285714285700002,3.0,1.2,2.35406698565,2.51962866315
29030,3,2,104,1,0,0,4,0,3,3.6794195250699997,3.6794195250699997,4.0,3.4054661175599996,4,4,3.6794195250699997,3.1222515391400005,1,0.0,4.0,-3.0,3.4054661175599996,3.57805227927
31431,1,2,104,1,0,0,4,0,2,2.77437539773,2.79133173936,3.12,2.39954498653,3,3,2.125,1.54692174771,1,0.10415433852099999,2.5,-3.0,1.6551724137900001,1.8888147990200002
6155,1,1,33,2,0,1,5,0,2,2.63273973169,2.64309726662,3.125,2.26799921871,3,3,2.30042918455,1.6786836448,3,0.105830052443,2.0,11.066666666700002,1.87709497207,2.1113935842
5914,2,1,29,1,0,1,3,0,3,3.1336820382200004,3.1648152950700004,3.5,2.7683679977099995,3,4,2.7219917012400003,2.0348154021,1,0.14285714285700002,3.0,-3.0,2.3350827614,2.5494383209400002
25428,3,2,104,4,0,0,4,0,3,3.17560819238,3.18998283758,3.8,2.77879178408,3,4,2.82,1.9954577266099998,1,0.105263157895,3.0,-3.0,2.42735042735,2.69910527886
548,3,1,7,1,0,0,5,0,3,2.9473680673000002,2.9677678654900004,3.1,2.59750657275,2,4,2.44,1.60273079312,1,0.17371499377900002,2.0,-3.0,2.02702702703,2.24045150622
14840,4,1,29,3,0,0,5,0,2,2.85732115839,2.86514705004,3.16666666667,2.56737348677,3,4,2.71884272997,1.7602828985099999,1,0.117687788289,3.0,-3.0,2.34713187463,2.5551509151
26036,3,2,101,4,0,0,4,0,3,3.30778921662,3.32605585328,3.6,2.9725702517299997,3,4,2.8108108108099996,2.22627769159,1,0.136082763488,3.0,-3.0,2.41042345277,2.63552406468
30336,4,2,101,4,0,0,2,0,3,3.50295946242,3.5048257133800007,4.0,3.21835602912,4,4,3.3904653802499998,2.54932251906,1,0.0,4.0,-3.0,2.98841044003,3.22892131478
30726,3,2,101,8,0,0,4,0,2,2.6475095785400002,2.6475095785400002,3.0,2.35488721805,3,4,2.6475095785400002,1.9770114942500001,1,0.0,3.0,-3.0,2.35488721805,2.5239513463799996
4006,2,1,31,1,0,0,5,0,3,3.25645659456,3.2740958578500003,3.72727272727,2.9115731340599997,3,4,2.7278911564599997,2.0492761020900003,2,0.11948730452600001,3.0,6.1,2.33983286908,2.5551509151
11213,2,1,5,1,0,0,5,0,2,2.6962524654799997,2.6962524654799997,3.0,2.26592178771,3,4,2.6962524654799997,1.36686390533,1,0.0,3.0,-3.0,2.26592178771,2.5031080827700003
32408,1,2,101,8,0,0,4,0,2,2.43239366102,2.45656668372,2.66666666667,2.0900777881,2,4,1.9883268482499998,1.30341081361,1,0.176776695297,2.0,-3.0,1.63955342903,1.81182208445
29142,3,2,107,4,0,0,4,0,3,3.0220875652499997,3.03771824512,3.5,2.59980814164,3,4,2.70689655172,1.6391911684399998,1,0.14285714285700002,3.0,-3.0,2.2819672131099997,2.5161014381799998
17643,2,1,5,1,0,1,5,0,3,3.1739157547500003,3.1854697919999997,3.5,2.8074016939099997,3,4,2.8823529411799997,1.8099301226099997,1,0.14285714285700002,3.0,-3.0,2.48780487805,2.7094184708399998
24629,3,1,34,5,0,1,7,0,3,3.45225847492,3.4645709186599998,4.0,3.17218536415,4,4,3.06002928258,2.42767071558,2,0.0,3.0,-1.5,2.62692307692,2.87189584664
15875,4,1,3,1,0,1,3,0,3,3.24234862785,3.2479819174099998,4.0,2.8626735819099998,4,4,3.06002928258,1.95267398091,1,0.0,3.0,-3.0,2.62692307692,2.87189584664
12810,2,1,32,1,0,0,5,0,2,3.05100983905,3.05789434558,3.25,2.7171286463200004,3,4,2.89442815249,1.83644518573,1,0.13323467750499998,3.0,-3.0,2.5543071161,2.74791613959
6754,2,1,3,1,0,1,4,0,3,3.06581934092,3.0842939215099996,3.38095238095,2.70597303638,2,4,2.71328671329,1.7765418368700001,2,0.170183746107,2.0,16.05,2.17322834646,2.4859467276099996
10781,3,1,25,6,0,1,5,0,3,3.32010218379,3.33804406718,4.0,2.93644204436,4,4,2.9924146649799996,2.15328867837,1,0.0,3.0,-3.0,2.5516129032299997,2.7993183265
32649,3,2,105,4,0,0,4,0,3,3.0920200648400002,3.10200544201,3.5,2.7400623836299998,3,4,2.8533094812199997,1.8395492401599998,1,0.14285714285700002,3.0,-3.0,2.5151856018000003,2.7056639614099995
21905,3,1,5,4,0,1,7,1,1,2.71288984986,2.74517849369,3.1,2.3857231961500003,2,3,2.0,1.61895963496,2,0.14060964334,2.0,15.052631578900002,1.6956521739100001,1.85094128963
5367,1,1,36,2,0,0,6,0,3,3.61925443424,3.6200466785,4.0,3.35930275787,4,4,3.5137037037,2.9052383985900003,1,0.0,4.0,-3.0,3.24389267121,3.40525877168
11891,3,1,32,6,0,1,6,0,2,2.81901068163,2.82201764533,3.0,2.48385277242,3,4,2.64739884393,1.5454069826499999,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
15471,3,1,39,7,0,1,4,0,1,2.1908628912599997,2.2587736020299998,2.2,1.90726275772,1,2,1.5,1.00049259405,1,0.34015067152500006,1.5,-3.0,1.33333333333,1.4142135623700003
9880,1,1,9,2,0,0,6,0,2,2.86473235987,2.8730934197000004,3.2857142857099997,2.5485787592599998,3,3,2.4545454545500003,1.73402347407,3,0.137490333051,3.0,2.16666666667,2.2,2.3426823745200003
2082,3,1,10,5,0,0,7,0,3,3.68367346939,3.68367346939,4.0,3.37931034483,4,4,3.68367346939,3.18367346939,1,0.0,4.0,-3.0,3.37931034483,3.5725004270099996
25846,3,2,109,4,0,0,4,0,3,3.0938200926999997,3.1082961918,3.5,2.7306297001999997,3,4,2.65277777778,1.7412113096000001,2,0.14285714285700002,3.0,17.0476190476,2.31016042781,2.49907432318
11660,1,1,36,6,0,1,4,0,1,2.68241536701,2.7218280908200003,3.0,2.28908136264,2,3,2.09090909091,1.3278254909,1,0.210818510678,2.0,-3.0,1.7368421052599998,1.9185101051400002
12060,1,1,38,7,0,0,6,0,3,3.08242669338,3.08759728586,3.4,2.7170026997400005,3,4,2.8827160493799995,1.68588617467,1,0.144087631928,3.0,-3.0,2.5543071161,2.74791613959
11565,4,1,25,7,0,0,6,0,1,2.65835449741,2.6843797522900004,2.8,2.3800738691900003,2,3,2.28,1.36947375725,2,0.267261241912,2.0,0.25,2.08333333333,2.1894773120299997
2040,4,1,25,3,0,0,4,0,2,3.5581874356300003,3.5581874356300003,4.0,3.34923828686,4,4,3.5581874356300003,2.58290422245,1,0.0,4.0,-3.0,3.34923828686,3.4730413517300005
25812,1,2,108,12,0,0,1,0,3,2.9538920828,2.96918422682,3.33333333333,2.63699590292,3,4,2.6660079051400003,1.7584684080500002,1,0.141421356237,3.0,-3.0,2.3444015444,2.52456843162
21742,3,1,17,6,0,0,5,0,3,3.0,3.0,3.0,2.6218487395,3,4,3.0,1.6153846153799998,1,0.0,3.0,-3.0,2.6218487395,2.84275053348
7620,1,1,33,2,0,0,6,0,3,3.14443023016,3.16071345788,3.5,2.8168991762999998,3,4,2.8402948402900003,2.1094369312,1,0.14285714285700002,3.0,-3.0,2.50461538462,2.69734182379
3316,3,1,31,3,0,0,5,0,3,2.8303238632300003,2.86506940799,3.25,2.4868233821200003,3,4,2.468216598,1.68501070578,1,0.13323467750499998,3.0,-3.0,2.11933471933,2.30930275815
