COD_ENCUESTADO,Nombre Campus,NIVEL ACTUAL,Clave de carrera,Ciclo,IND_GEA,IND_DELEGADO,CANT_CURSOS_MATRICU_SIN_INGLES,UOD_depostista_ind_deportista,MEDIA_GMEAN,MEDIA_MEDIA,MODA_MEDIA,HMEAN_GMEAN,MODA_MIN,MAX_MIN,MEDIA_MIN,MODA_PESO_GMEAN,MIN_MAX,MODA_VARIATION,MEDIANA_MIN,MIN_KURTOSIS,HMEAN_MIN,GMEAN_MIN
8051,1,1,9,2,0,0,4,0,3.22383232699,3.2361922320099996,3.7,2.8783779698400003,3,4,2.7278911564599997,1.9557009518000001,1,0.123853397161,3.0,-3.0,2.34713187463,2.5551509151
23498,3,1,18,4,0,1,7,0,2.74424259855,2.76757445302,3.25,2.3446364274300002,2,4,2.19093078759,1.2804391255,1,0.255124983873,2.0,-3.0,1.8099352051800002,2.00402413152
25230,3,1,11,1,0,0,7,0,2.8304856652,2.84531622197,3.0,2.45988438948,3,4,2.468216598,1.36346941969,2,0.0,3.0,2.16666666667,2.11933471933,2.30930275815
16465,2,1,5,1,0,0,5,0,2.30194033622,2.30241192724,2.5,1.9533443812599998,2,4,2.25581395349,0.9974784003210001,1,0.2,2.0,-3.0,1.91643454039,2.09577757363
30841,2,2,107,7,0,0,4,0,2.7163258913700004,2.72424920468,3.04347826087,2.35854222506,2,4,2.31818181818,1.50661221579,1,0.117803017875,2.0,-3.0,1.94117647059,2.1364496854099997
12503,2,1,5,1,0,1,6,0,2.6947904301200003,2.70980962283,3.0,2.2819416547599998,2,4,2.36273291925,1.1348252972,1,0.272165526976,3.0,-3.0,2.0104058272599996,2.20112819036
13008,3,1,40,3,0,0,6,0,2.65800721642,2.6709271146,3.0,2.3102649932299997,2,4,2.27358490566,1.46971280304,1,0.157134840264,2.0,-3.0,1.9751552794999998,2.1312307343200003
652,1,1,33,2,0,0,6,0,2.87089168685,2.90115640547,3.1176470588200003,2.5066465228799997,1,3,2.0,1.58134842009,2,0.24309620239100002,2.0,3.63333333333,1.5,1.73205080757
29313,2,2,108,7,0,0,4,0,3.04463322208,3.0606502871499996,3.33333333333,2.64195678671,3,4,2.65517241379,1.56324900445,1,0.141421356237,3.0,-3.0,2.19558359621,2.44175441231
33211,1,2,102,7,0,0,4,0,2.8495904833999997,2.85269134387,3.0,2.5320574316099997,3,4,2.64661654135,1.64776710518,1,0.0,3.0,-3.0,2.2832618025799998,2.4842985063900005
5472,3,1,31,4,0,0,5,0,3.80459770115,3.80459770115,4.0,3.6760563380300004,4,4,3.80459770115,3.4329501915700003,1,0.0,4.0,-3.0,3.6760563380300004,3.7533941176999996
6159,2,1,28,1,0,0,3,0,2.6967994498500003,2.69797979798,3.0,2.37532209597,3,4,2.61818181818,1.61675716894,1,0.0,3.0,-3.0,2.25255972696,2.45327599283
16028,1,1,33,2,0,0,5,0,2.64194102252,2.66285280069,3.5,2.23173833893,3,4,2.3297872340400003,1.35977188963,1,0.14285714285700002,2.0,-3.0,1.96515679443,2.15833446884
16181,1,1,36,6,0,1,5,0,3.5185444238300003,3.51854775828,4.0,3.21124760361,4,4,3.5137037037,2.61699680895,1,0.0,4.0,-3.0,3.17893106119,3.39067055134
6531,4,1,13,2,0,0,5,0,2.6289308176099997,2.6289308176099997,3.0,2.31553398058,3,4,2.6289308176099997,1.7924528301900002,1,0.0,3.0,-3.0,2.31553398058,2.49330496671
4345,4,1,29,1,0,0,3,0,3.21307183147,3.22120733249,4.0,2.7244951643,4,4,2.9924146649799996,2.0551191056900002,1,0.0,3.0,-3.0,2.5516129032299997,2.7993183265
30224,2,2,101,4,0,0,5,0,3.6794195250699997,3.6794195250699997,4.0,3.4054661175599996,4,4,3.6794195250699997,3.1222515391400005,1,0.0,4.0,-3.0,3.4054661175599996,3.57805227927
3256,3,1,2,1,0,0,5,0,2.8923230261299997,2.8954248366,3.0,2.59377050711,3,4,2.7614379085,1.69700311576,1,0.0,3.0,-3.0,2.5099111414900004,2.65615094072
12843,4,1,11,3,0,0,4,0,2.73417817361,2.7397479746499998,3.0,2.45267784518,3,4,2.50225225225,1.73645046538,1,0.0,3.0,-3.0,2.18719211823,2.36373049764
28485,3,2,101,2,0,0,4,0,3.22860053316,3.2408922836,3.66666666667,2.91540778626,3,4,2.8533094812199997,2.0354965362,1,0.128564869307,3.0,-3.0,2.5151856018000003,2.7056639614099995
19914,4,1,5,6,0,0,8,0,2.52159693604,2.52698910504,2.83333333333,2.17814843839,2,4,2.24603174603,1.37059887819,1,0.131533410441,2.0,-3.0,1.92857142857,2.09762277988
3374,3,1,5,3,0,0,4,0,3.3904653802499998,3.3904653802499998,4.0,2.98841044003,4,4,3.3904653802499998,2.39878925463,1,0.0,4.0,-3.0,2.98841044003,3.22892131478
28675,2,2,101,8,0,0,4,0,2.43493200696,2.44093024558,2.83333333333,2.05416035268,2,4,2.25581395349,1.1936663688200002,1,0.131533410441,2.0,-3.0,1.91643454039,2.09577757363
1307,4,1,22,7,0,1,3,0,2.39852453267,2.5290118626599996,2.7142857142900003,2.1921802389900003,1,1,1.0,1.62425823398,3,0.25784102555599997,1.0,2.16666666667,1.0,1.0
6647,3,1,31,4,0,1,5,0,3.04463757097,3.05842147762,3.33333333333,2.77907537389,3,4,2.7614379085,2.16744406045,1,0.141421356237,3.0,-3.0,2.5099111414900004,2.65615094072
33193,1,2,102,4,0,0,4,0,3.53836342954,3.5410672286000002,4.0,3.20995601525,4,4,3.40271493213,2.73637580751,1,0.0,4.0,-3.0,3.0256702795200003,3.25084899783
27365,2,2,107,3,0,1,4,0,3.08785457226,3.09990782992,3.16666666667,2.79978285853,3,4,2.8402948402900003,1.59382529296,2,0.117687788289,3.0,1.2,2.50461538462,2.69734182379
14323,3,1,20,1,0,0,5,0,2.71731374204,2.73264943097,3.0,2.3447968119400002,3,4,2.34900990099,1.31203165122,1,0.0,2.0,-3.0,1.9909650924000002,2.18172183434
28694,1,2,101,2,0,0,4,0,2.92651547046,2.9616662124799995,3.1,2.50317271097,1,4,2.27358490566,1.65508632976,1,0.304321972002,2.0,-3.0,1.6,2.0
28881,3,2,107,1,0,0,2,0,3.6794195250699997,3.6794195250699997,4.0,3.4054661175599996,4,4,3.6794195250699997,3.1222515391400005,1,0.0,4.0,-3.0,3.4054661175599996,3.57805227927
4449,4,1,5,1,0,0,5,0,2.74260401428,2.76254486178,3.0,2.38234242883,2,4,2.4303797468400004,1.43938166766,1,0.166666666667,2.0,-3.0,2.06986899563,2.2606824974
20945,4,1,25,3,0,1,5,0,3.27394664911,3.28422872705,3.66666666667,2.9171945623299997,2,4,2.88095238095,1.8679719319499999,1,0.181818181818,3.0,-3.0,2.47769367048,2.71878973995
17722,3,1,27,6,0,0,6,0,3.04834938446,3.0669295294,3.5,2.69683380625,3,4,2.4805194805200004,1.7954721176,2,0.14285714285700002,3.0,3.14285714286,2.1388888888900004,2.32681680713
12105,3,1,3,3,0,1,6,0,2.46555392815,2.4685513549700002,3.0,2.12821059343,3,4,2.34693877551,1.4963991574000002,1,0.0,2.0,-3.0,2.00682593857,2.19119380475
4163,3,1,26,5,0,0,5,0,2.9840091498900003,2.98564204602,3.0,2.75326864015,3,3,2.8827160493799995,1.7816539570299998,2,0.0,3.0,-1.5,2.57824933687,2.7505739988999998
8573,4,1,25,5,0,0,8,0,2.76589288192,2.76769374569,3.0,2.47413606387,3,4,2.64739884393,1.7941213540099998,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
12010,3,1,3,2,0,0,6,0,3.14943239097,3.16186614973,3.5,2.7685098901300003,3,4,2.86206896552,1.8499345924500001,1,0.14285714285700002,3.0,-3.0,2.36402569593,2.65695622122
2744,1,1,31,1,0,0,2,0,3.6182957762599997,3.6188034803500004,4.0,3.3772351865900005,4,4,3.5581874356300003,2.83980222621,1,0.0,4.0,-3.0,3.34923828686,3.4730413517300005
20298,3,1,5,3,0,0,5,0,2.58699152021,2.60426994086,2.9,2.2445779001,2,3,1.92307692308,1.42623315065,1,0.103448275862,2.0,-3.0,1.5918367346899998,1.7548358170599998
16234,3,1,7,2,0,0,5,0,3.0286162352,3.0460417915900004,3.2857142857099997,2.70504681302,3,4,2.64444444444,1.75260284317,4,0.137490333051,3.0,12.443352109700001,2.2752808988799997,2.47728668319
12003,3,1,7,2,0,1,5,0,3.2599263500499998,3.27242705115,3.5,3.08364693455,3,4,2.98666666667,2.34003353643,1,0.14285714285700002,3.0,-3.0,2.83911671924,2.9214950276700002
28685,4,2,101,7,0,0,4,0,3.3501587502200003,3.36521396241,3.8,3.0119004651099996,3,4,2.78296703297,2.36703668345,1,0.105263157895,3.0,-3.0,2.40131940627,2.61671200716
20339,2,1,30,1,0,1,4,0,3.4174760491500003,3.4217478735299998,4.0,3.08760822705,4,4,3.1636363636400002,2.36763258401,1,0.0,3.0,-3.0,2.7049180327900006,2.96939889115
27512,3,2,101,7,0,0,4,0,2.7383305143400003,2.7512329765599994,3.0714285714300003,2.3881603205400004,2,4,2.16666666667,1.49655465725,1,0.148909865987,2.0,-3.0,1.7888198757799998,1.9815840576700001
14866,3,1,16,6,0,1,4,0,3.66701680672,3.66701680672,4.0,3.43166115951,4,4,3.66701680672,3.0714285714300003,1,0.0,4.0,-3.0,3.43166115951,3.5754497746199996
29862,4,2,101,4,0,0,5,0,3.2560015142400003,3.2722379244599997,3.75,2.82918512274,3,4,2.7339743589700003,2.32799425017,1,0.115470053838,3.0,-3.0,2.3847133758,2.58069514449
4909,1,1,5,2,0,0,6,0,2.55260154507,2.5743971287900003,3.33333333333,2.1635664804,3,4,2.30042918455,1.3983582354799997,1,0.141421356237,2.0,-3.0,1.9176954732499998,2.11883066621
20626,1,1,33,2,0,0,5,0,3.03978364684,3.0401047775400003,4.0,2.5719642299200003,4,4,2.9959183673500003,1.65177016295,1,0.0,3.0,-3.0,2.5344827586200003,2.7929786414599995
4127,3,1,31,2,0,0,5,0,2.64739884393,2.64739884393,3.0,2.3352080989900004,3,4,2.64739884393,1.7757225433500001,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
27519,3,2,109,2,0,1,4,0,2.51010380622,2.5146997929599997,3.0,2.17636353392,3,4,2.36273291925,1.61422250192,1,0.0,3.0,-3.0,2.0104058272599996,2.20112819036
7979,1,1,37,8,0,1,7,0,2.81707534277,2.82455740435,3.0,2.34925522104,1,4,2.54852320675,1.26246445454,1,0.33333333333299997,3.0,-3.0,1.81132075472,2.2133638394
11027,1,1,3,1,0,0,5,0,2.36273291925,2.36273291925,3.0,2.0104058272599996,3,4,2.36273291925,1.4161490683200002,1,0.0,3.0,-3.0,2.0104058272599996,2.20112819036
12970,3,1,20,2,0,0,6,0,2.89195782541,2.89512435696,3.2,2.57572016966,3,4,2.65384615385,1.57850026875,1,0.125,3.0,-3.0,2.32835820896,2.50429967553
32325,1,2,107,2,0,0,3,0,2.77816401163,2.80864342943,3.1176470588200003,2.49206892025,2,2,2.0,1.75342281333,2,0.186782923332,2.0,0.880952380952,2.0,2.0
31002,3,2,108,6,0,1,4,0,2.4278106536200004,2.4287068851599996,3.0,2.09435908735,3,4,2.36273291925,1.5549917064399998,1,0.0,3.0,-3.0,2.0104058272599996,2.20112819036
2186,3,1,39,1,0,0,6,0,3.0985091959599997,3.10537359599,3.33333333333,2.71176468488,3,4,2.875,1.64822289606,3,0.141421356237,3.0,1.2,2.18181818182,2.6321480259
7222,3,1,7,5,0,0,5,0,2.55341100685,2.55775659297,3.0,2.2430889778200003,3,3,2.34900990099,1.58331424914,1,0.0,2.0,-3.0,1.9909650924000002,2.18172183434
30952,3,2,108,8,0,0,4,0,2.79263646265,2.7989959203500003,2.9375,2.49915376585,2,3,2.33333333333,1.62533957588,2,0.0824039009831,3.0,3.14285714286,1.92857142857,2.14764709222
17122,1,1,31,5,0,0,6,0,3.23125882176,3.24924887302,3.55555555556,2.8918048991400003,3,4,2.77083333333,1.9924138204900002,1,0.139754248594,3.0,-3.0,2.3645320197,2.5903358110099997
20020,3,1,34,9,0,1,4,0,2.69033837227,2.69068660145,3.0,2.3598309238,3,4,2.64739884393,1.67846719123,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
15048,3,1,39,2,0,0,6,0,2.6336204288599996,2.64521141759,2.875,2.3128932504299997,2,4,2.25581395349,1.4646918555300001,1,0.11503266569800001,2.0,-3.0,1.91643454039,2.09577757363
4372,1,1,9,2,0,0,7,0,2.7614379085,2.7614379085,3.0,2.5099111414900004,3,4,2.7614379085,2.04901960784,1,0.0,3.0,-3.0,2.5099111414900004,2.65615094072
29533,3,2,107,4,0,0,4,0,3.5581874356300003,3.5581874356300003,4.0,3.34923828686,4,4,3.5581874356300003,2.58290422245,1,0.0,4.0,-3.0,3.34923828686,3.4730413517300005
26616,1,2,108,4,0,0,1,0,2.47348124058,2.4803877304900004,3.0,2.07385375975,3,4,2.29702970297,1.26395703454,1,0.0,2.0,-3.0,1.9314741035900003,2.12636144415
3013,4,1,9,1,0,0,4,0,2.66436532388,2.6964971431099998,3.0,2.29925413657,2,4,2.19093078759,1.34647952038,1,0.272165526976,2.0,-3.0,1.8099352051800002,2.00402413152
32656,4,3,224,1,0,0,12,0,2.8326368011,2.8362818872,3.0,2.51279088061,2,4,2.63440860215,1.4807527280700001,2,0.19245008973000002,3.0,1.2,2.18823529412,2.4287273439900003
10332,4,1,29,1,0,0,5,0,3.0649269541299997,3.0652090818700004,3.5,2.67740350967,3,4,3.0236220472400004,1.49948389562,1,0.14285714285700002,3.0,-3.0,2.67368421053,2.8726550116900005
1756,2,1,13,1,0,0,7,0,2.80044450301,2.8053758974500003,3.25,2.49638655445,3,4,2.59047619048,1.81186311683,1,0.13323467750499998,3.0,-3.0,2.28260869565,2.45575910495
1499,3,1,10,2,0,0,5,0,3.65492203232,3.65641340006,4.0,3.4101513865900004,4,4,3.51898734177,3.00220258023,2,0.0,4.0,-1.5,3.17410714286,3.3858225923400003
28929,4,2,105,3,0,0,3,0,3.2188045410000004,3.2351746199299996,3.66666666667,2.84351567755,3,4,2.79166666667,2.31757816852,1,0.128564869307,3.0,-3.0,2.42016806723,2.63649564755
6628,3,1,31,4,0,1,5,0,2.93631689547,2.9375243058300002,3.0,2.64136257303,3,4,2.8533094812199997,1.62585496621,1,0.0,3.0,-3.0,2.5151856018000003,2.7056639614099995
26570,2,2,107,2,0,0,4,0,2.6062288889,2.61417426973,2.83333333333,2.21567904412,2,4,2.27272727273,1.35242194345,2,0.131533410441,2.0,1.2,1.87677725118,2.07922983824
23850,3,1,8,2,0,0,3,0,3.30947423811,3.3401990909400006,3.66666666667,3.02066286239,3,4,2.7219917012400003,2.28634524408,1,0.128564869307,3.0,-3.0,2.3350827614,2.5494383209400002
31378,2,2,107,1,0,0,4,0,3.5328002854,3.53357652946,4.0,3.20337374896,4,4,3.4595141700400003,2.69464906866,1,0.0,4.0,-3.0,3.12658227848,3.32699847432
21529,4,1,25,7,0,1,6,0,2.7911954089399997,2.79748744131,3.125,2.50995404158,3,4,2.468216598,1.68202381403,1,0.105830052443,3.0,-3.0,2.11933471933,2.30930275815
18539,4,1,3,5,0,0,3,0,2.75877422471,2.7894031204400003,3.0,2.40453776717,2,4,1.9883268482499998,1.49037504085,3,0.19245008973000002,2.0,1.2,1.63955342903,1.81182208445
15881,3,1,3,2,0,0,4,0,3.0121751095200002,3.02901106397,3.4285714285699997,2.60889726623,3,4,2.70698924731,1.64285767591,1,0.14433756729699998,3.0,-3.0,2.21052631579,2.5243225006
30373,3,2,109,5,0,0,2,0,3.66701680672,3.66701680672,4.0,3.43166115951,4,4,3.66701680672,3.0714285714300003,1,0.0,4.0,-3.0,3.43166115951,3.5754497746199996
33650,4,3,222,1,0,0,12,0,2.59313572001,2.6064345469599997,2.85714285714,2.24911955926,1,4,2.0,1.3386055302600002,2,0.18027756377300003,2.0,9.07692307692,1.5737704918000002,1.76922840813
12981,3,1,26,1,0,0,4,0,3.42205323194,3.42205323194,4.0,3.03170028818,4,4,3.42205323194,2.53992395437,1,0.0,4.0,-3.0,3.03170028818,3.26388377898
9337,4,1,26,1,0,0,4,0,2.98448671718,2.9853925228400002,3.0,2.57248661551,3,4,2.91185647426,1.20955633232,1,0.0,3.0,-3.0,2.47769367048,2.7215618791000002
22112,3,1,17,4,0,0,6,0,2.75273006658,2.75482096574,3.0,2.48172033095,3,4,2.6475095785400002,1.9844476446500001,1,0.0,3.0,-3.0,2.35488721805,2.5239513463799996
17753,1,1,26,3,0,1,3,0,3.4921944441100004,3.4980322690099994,3.8,3.23426267916,3,4,3.1196646341500003,2.3234150257,1,0.105263157895,3.0,-3.0,2.7596844872900004,2.9662095516000004
28145,2,2,107,2,0,0,2,0,3.6751824817500003,3.6751824817500003,4.0,3.4683544303800007,4,4,3.6751824817500003,3.0656934306599997,1,0.0,4.0,-3.0,3.4683544303800007,3.59287872075
20327,4,1,31,1,0,0,4,0,2.84278028314,2.8463298111900004,3.14285714286,2.53678899021,3,4,2.71884272997,1.7576386452500001,1,0.111340442854,3.0,-3.0,2.38088918381,2.57850549036
21442,3,1,7,3,0,1,5,0,2.6962524654799997,2.6962524654799997,3.0,2.26592178771,3,4,2.6962524654799997,1.36686390533,1,0.0,3.0,-3.0,2.26592178771,2.5031080827700003
21264,3,1,11,4,0,0,7,0,2.591939782,2.61313609379,3.0,2.21526033204,2,4,2.24615384615,1.28520903108,1,0.235702260396,2.0,-3.0,1.82669789227,2.04026498553
7060,2,1,25,1,0,1,5,0,3.66701680672,3.66701680672,4.0,3.43166115951,4,4,3.66701680672,3.0714285714300003,1,0.0,4.0,-3.0,3.43166115951,3.5754497746199996
17423,1,1,14,3,0,0,6,0,2.8480549637199997,2.84968431962,3.0,2.61066977456,3,4,2.76953125,1.90123886908,1,0.0,3.0,-3.0,2.5529085872599997,2.67927335558
20608,3,1,5,6,0,0,7,0,2.92086329768,2.93370222931,3.2,2.6141862478799998,3,3,2.5,1.8056089961000001,1,0.125,3.0,-3.0,2.25,2.39146519063
5202,3,1,3,1,0,0,6,0,2.69033837227,2.69068660145,3.0,2.3598309238,3,4,2.64739884393,1.67846719123,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
5741,2,1,13,2,0,0,7,0,2.84007206921,2.84015708556,3.0,2.54893542297,3,4,2.8181818181800002,1.8791264753,1,0.0,3.0,-3.0,2.4841745081299997,2.67592897611
18796,1,1,33,8,0,0,4,0,2.51010380622,2.5146997929599997,3.0,2.17636353392,3,4,2.36273291925,1.61422250192,1,0.0,3.0,-3.0,2.0104058272599996,2.20112819036
10238,3,1,7,7,0,0,5,0,2.7496713175300003,2.76099967926,3.33333333333,2.3587777777200003,3,4,2.468216598,1.5547018680899998,1,0.141421356237,3.0,-3.0,2.11933471933,2.30930275815
4212,3,1,17,5,0,0,5,0,2.80190250589,2.80989188463,3.25,2.45033008707,3,4,2.48087431694,1.6657233177700002,1,0.13323467750499998,3.0,-3.0,2.1487279843400002,2.33455582572
19921,1,1,33,2,0,0,6,0,3.24234862785,3.2479819174099998,4.0,2.8626735819099998,4,4,3.06002928258,1.95267398091,1,0.0,3.0,-3.0,2.62692307692,2.87189584664
30448,4,3,213,1,0,0,12,0,2.8989956022400003,2.9130855119800003,3.0,2.65720323635,3,4,2.58823529412,1.7322572828,1,0.0,3.0,-3.0,2.32478632479,2.47269009115
30805,3,2,107,4,0,0,2,0,3.38228660003,3.39334072043,3.5,3.07738558967,3,4,3.1196646341500003,1.92930928587,1,0.14285714285700002,3.0,-3.0,2.7596844872900004,2.9662095516000004
20473,2,1,14,1,0,0,5,0,3.6794195250699997,3.6794195250699997,4.0,3.4054661175599996,4,4,3.6794195250699997,3.1222515391400005,1,0.0,4.0,-3.0,3.4054661175599996,3.57805227927
10625,2,1,7,3,0,0,4,0,2.73652781365,2.73994346597,3.0,2.40710250697,3,4,2.60317460317,1.7914779781999999,1,0.0,3.0,-3.0,2.30839694656,2.4781462123400004
4936,1,1,35,2,0,0,6,0,2.9892606322099997,3.0051328607800003,3.25,2.7093754299,3,3,2.7219917012400003,2.02778451246,3,0.13323467750499998,3.0,-0.666666666667,2.3350827614,2.5494383209400002
3963,3,1,7,1,0,0,4,0,2.6907857416400005,2.6969342156700002,3.25,2.26126749115,3,4,2.468216598,1.63391834635,1,0.13323467750499998,3.0,-3.0,2.11933471933,2.30930275815
32093,3,2,108,10,0,0,1,0,2.7821066774400003,2.79630279513,3.15384615385,2.4064781532799997,2,4,2.1875,1.5443509377000002,2,0.168980566592,2.0,8.083333333330001,1.8640776699000001,2.0296635898099997
22070,3,1,29,8,0,1,5,0,2.73814528071,2.74569850535,3.33333333333,2.4065115110799997,3,4,2.4946808510599996,1.69447806847,1,0.141421356237,3.0,-3.0,2.18181818182,2.3573828926400004
1221,4,1,31,1,0,0,4,0,2.7278985676099996,2.7296466328299998,3.0,2.40199959536,3,4,2.6,1.63113663859,1,0.0,3.0,-3.0,2.31404958678,2.4761871502400004
3339,3,1,34,8,0,0,6,0,2.83577391753,2.83815202778,3.0,2.5271878412,3,4,2.7219917012400003,1.68333902413,1,0.0,3.0,-3.0,2.3350827614,2.5494383209400002
4900,3,1,12,1,0,0,7,0,3.0294117647099994,3.0294117647099994,3.0,2.6804317222,3,4,3.0294117647099994,1.4054621848700002,1,0.0,3.0,-3.0,2.6804317222,2.8801588806
1899,3,1,31,5,0,0,4,0,2.67923929035,2.70744348112,3.0714285714300003,2.34995199343,1,3,1.80555555556,1.53034199758,3,0.211870548352,2.0,14.238447642899999,1.48965517241,1.63957852636
4677,1,1,37,2,0,0,6,0,2.9468628881,2.9739565864599995,3.33333333333,2.62890138288,3,4,2.6660079051400003,1.9485753561099997,1,0.141421356237,3.0,-3.0,2.31390134529,2.52456843162
3692,4,1,25,3,0,0,3,0,2.7339743589700003,2.7339743589700003,3.0,2.3847133758,3,4,2.7339743589700003,1.5865384615399998,1,0.0,3.0,-3.0,2.3847133758,2.58069514449
29470,3,2,108,4,0,0,2,0,3.66701680672,3.66701680672,4.0,3.43166115951,4,4,3.66701680672,3.0714285714300003,1,0.0,4.0,-3.0,3.43166115951,3.5754497746199996
8096,4,1,5,2,0,0,5,0,2.7042408151700004,2.70481899925,2.75,2.37206830425,2,4,2.61940298507,1.3689697736200002,1,0.157459164324,3.0,-3.0,2.29550321199,2.47726407676
18491,2,1,25,1,0,1,5,0,3.8096192384800003,3.8096192384800003,4.0,3.70544554455,4,4,3.8096192384800003,3.39879759519,1,0.0,4.0,-3.0,3.70544554455,3.76680796417
18492,3,1,9,2,0,0,6,0,2.6778776144400003,2.6921605706200005,3.0,2.3182920034,1,3,2.30042918455,1.49758810537,1,0.17407765595600003,2.0,-3.0,1.6,2.0
14707,2,1,13,1,0,0,5,0,3.2815402312099997,3.2947291915099997,3.8,2.8828729957999997,3,4,2.78810408922,2.08515878553,1,0.105263157895,3.0,-3.0,2.32146709817,2.57726559286
22472,2,1,9,1,0,0,5,0,2.88675637232,2.90969758372,2.875,2.59237996796,2,4,2.44,1.47058345998,3,0.20851441405699997,2.0,-0.666666666667,2.02702702703,2.24045150622
477,4,1,9,1,0,1,7,0,2.7273111967799997,2.7285172833,3.0,2.3693321261099998,3,4,2.64739884393,1.57445768982,1,0.0,3.0,-3.0,2.3352080989900004,2.51211526071
28303,2,2,101,3,0,0,5,0,2.93631689547,2.9375243058300002,3.0,2.64136257303,3,4,2.8533094812199997,1.62585496621,1,0.0,3.0,-3.0,2.5151856018000003,2.7056639614099995
5884,1,1,37,1,0,0,6,0,2.47659866994,2.47879242958,2.66666666667,2.2528531448,2,3,2.33333333333,1.39159136241,2,0.176776695297,2.0,-1.5,2.20253164557,2.2894284851099997
17590,3,1,19,6,0,0,6,0,2.8204511803099996,2.84921798089,3.16326530612,2.47744424588,2,2,2.0,1.60984607688,4,0.173114940194,2.0,28.9886069433,1.9148936170200002,2.0
13854,3,1,16,1,0,1,5,0,2.7450459608399997,2.75041914047,3.0,2.4655134755200003,3,3,2.468216598,1.8966400486200001,3,0.0,3.0,1.2,2.11933471933,2.30930275815
32661,3,2,100,4,0,0,2,0,3.0043003659599994,3.0079308547099997,3.33333333333,2.66937726079,3,4,2.85836909871,1.8732009501900002,1,0.141421356237,3.0,-3.0,2.54993160055,2.72378534038
16164,3,1,7,5,0,1,4,0,3.02168667136,3.0266547406099997,3.0,2.74691769178,3,4,2.8533094812199997,1.3547768796200002,2,0.0,3.0,-2.0,2.5151856018000003,2.7056639614099995
24546,3,1,14,1,0,0,4,0,2.69179151843,2.71116836024,3.16666666667,2.36420495685,3,3,2.25,1.73236747565,3,0.117687788289,2.5,1.2,1.84615384615,2.05976714391
12530,4,1,14,6,0,0,6,0,2.7764383826700003,2.78480908853,3.1,2.40859660711,3,4,2.468216598,1.5741643074,1,0.09677419354839999,3.0,-3.0,2.11933471933,2.30930275815
3925,4,1,15,3,0,0,6,0,3.20812335247,3.2250294416100003,3.70833333333,2.8225629985,3,4,2.63265306122,1.98706445975,1,0.122569799041,3.0,-3.0,2.16974169742,2.4220718571
3300,1,1,36,2,0,0,4,0,3.8096192384800003,3.8096192384800003,4.0,3.70544554455,4,4,3.8096192384800003,3.39879759519,1,0.0,4.0,-3.0,3.70544554455,3.76680796417
30088,2,2,109,1,0,0,4,0,2.67834921523,2.68988101303,2.9230769230799996,2.3774485323700003,2,3,2.25,1.55142901495,2,0.162221421131,2.0,1.6818181818200002,1.92857142857,2.15833446884
9533,2,1,3,1,0,0,5,0,2.7401245350200005,2.74647101028,3.0,2.38880716776,3,4,2.468216598,1.53647013174,2,0.0,3.0,3.14285714286,2.0,2.26792061085
2939,1,1,7,4,0,0,3,0,2.85633203823,2.8563379156,3.0,2.6290212095700003,3,4,2.8505434782599997,1.9493045435,1,0.0,3.0,-3.0,2.61538461538,2.75827355088
30254,2,2,107,7,0,0,4,0,3.09646518997,3.1091410902099996,3.33333333333,2.8102314353900004,3,4,2.8621323529400002,1.8500823236900001,1,0.141421356237,3.0,-3.0,2.5756995017200004,2.75827355088
2799,1,1,3,1,0,0,5,0,2.88308207422,2.8842682270499997,3.0,2.62022346551,3,4,2.7619783616699998,1.6499164313499999,2,0.0,3.0,-0.666666666667,2.39186691312,2.59676210693
20235,4,1,5,2,0,1,5,0,2.58924843094,2.62577510917,2.8108108108099996,2.27521675914,1,1,1.0,1.41075133715,2,0.181931614696,1.0,13.5571428571,1.0,1.0
23497,3,1,18,8,0,1,7,0,2.64639585671,2.67008950983,3.0,2.25745044511,2,4,2.19093078759,1.18571201703,1,0.272165526976,2.0,-3.0,1.8099352051800002,2.00402413152
29251,4,2,107,1,0,0,2,0,2.91763100628,2.92082299421,3.33333333333,2.46358133008,3,4,2.7339743589700003,1.5531020658599999,1,0.141421356237,3.0,-3.0,2.3847133758,2.58069514449
22506,4,1,9,1,0,0,6,0,3.11639511241,3.13885775156,3.5,2.77148243602,3,4,2.76401179941,1.79885975757,1,0.14285714285700002,3.0,-3.0,2.36786961583,2.58586668495
8251,4,1,29,2,0,0,4,0,2.83809633538,2.84902470869,3.2857142857099997,2.45005439501,3,4,2.52673267327,1.5828340594299999,1,0.137490333051,3.0,-3.0,2.1338028169,2.3460778971400003
28613,4,2,108,11,0,0,4,0,2.85975352005,2.89273630853,3.23529411765,2.49913572638,2,3,2.24615384615,1.6953042574700001,3,0.168611245373,2.0,12.0625,1.82669789227,2.04026498553
13985,3,1,28,6,0,0,5,0,2.3589628827799998,2.39117647059,2.0,1.9212480865000001,1,3,2.0,1.02038055185,1,0.5,2.0,-3.0,1.5,1.73205080757
4282,3,1,24,9,0,0,5,0,2.5483385944099997,2.5681162503799997,2.88888888889,2.19778495194,2,4,2.27777777778,1.38844030387,2,0.196116135138,2.0,4.125,1.7704918032799999,2.01312991492
