,0,1
15732,27567,0
15733,66720,1
15734,49820,1
15735,13038,1
15736,2423,1
15737,46121,1
15738,26663,1
15739,30003,1
15740,16464,1
15741,18439,1
15742,42115,1
15743,23487,1
15744,91693,0
15745,68996,0
15746,49273,0
15747,67233,0
15748,22561,1
15749,63203,1
15750,54406,1
15751,13481,1
15752,62166,1
15753,15434,0
15754,63033,1
15755,64671,0
15756,49254,0
15757,52934,0
15758,61941,0
15759,17886,0
15760,4642,1
15761,42430,1
15762,76478,1
15763,33505,0
15764,53906,0
15765,86797,1
15766,29126,0
15767,92379,1
15768,13451,1
15769,63250,0
15770,58155,1
15771,3302,1
15772,49963,1
15773,28802,0
15774,17438,0
15775,94231,0
15776,10334,1
15777,88785,0
15778,79330,1
15779,81277,0
15780,623,1
15781,20533,1
15782,76393,1
15783,32917,0
15784,96827,1
15785,50267,0
15786,34620,1
15787,58915,1
15788,91477,1
15789,94557,1
15790,19600,0
15791,68026,1
15792,61693,1
15793,77814,1
15794,2428,1
15795,68171,0
15796,53958,0
15797,77797,1
15798,47512,0
15799,12487,1
15800,95146,1
15801,44615,1
15802,37964,0
15803,50403,0
15804,89233,1
15805,65410,0
15806,47060,0
15807,34151,0
15808,58647,1
15809,5209,1
15810,86556,0
15811,3883,1
15812,31526,1
15813,21113,0
15814,42417,1
15815,30941,0
15816,33920,0
15817,96133,0
15818,43689,0
15819,9716,0
15820,14836,1
15821,63051,1
15822,3274,1
15823,39164,0
15824,4945,1
15825,34645,1
15826,13240,1
15827,51955,1
15828,56236,0
15829,39526,1
15830,93743,1
15831,95868,0
15832,73009,1
15833,43397,1
15834,56365,1
15835,18941,1
15836,84647,0
15837,47299,0
15838,13188,1
15839,40136,1
15840,61325,0
15841,50441,1
15842,73673,1
15843,41459,1
15844,75055,1
15845,89659,1
15846,15651,0
15847,37487,0
15848,57518,0
15849,24443,1
15850,66624,1
15851,14057,1
15852,94813,1
15853,76797,0
15854,57888,1
15855,20210,1
15856,59825,1
15857,83158,0
15858,8626,0
15859,97147,1
15860,16676,0
15861,48093,1
15862,65416,0
15863,28853,1
15864,72814,1
15865,18763,1
15866,472,1
15867,22376,1
15868,97821,1
15869,72201,0
15870,62738,1
15871,40708,1
15872,43127,1
15873,66251,0
15874,3899,1
15875,78165,1
15876,82635,0
15877,6604,1
15878,89977,1
15879,97401,0
15880,31996,1
15881,31727,1
15882,84658,1
15883,56736,1
15884,14792,1
15885,74331,0
15886,82329,0
15887,33651,1
15888,77158,1
15889,74361,1
15890,94100,1
15891,28280,1
15892,1257,1
15893,44637,1
15894,63864,1
15895,97551,1
15896,33116,0
15897,52040,0
15898,49350,0
15899,43309,1
15900,28313,1
15901,24363,0
15902,81946,1
15903,6865,0
15904,14718,1
15905,57501,1
15906,48295,1
15907,71167,1
15908,33786,1
15909,71698,0
15910,8957,1
15911,18619,1
15912,14584,1
15913,1742,0
15914,72778,0
15915,86798,1
15916,80339,0
15917,45545,1
15918,39190,1
15919,3737,1
15920,80924,1
15921,35902,1
15922,31335,1
15923,44964,0
15924,72971,1
15925,37129,1
15926,95945,0
15927,4177,1
15928,40896,1
15929,39934,1
15930,73149,1
15931,64620,1
15932,89717,1
15933,58790,1
15934,73741,0
15935,93953,1
15936,97644,0
15937,10005,1
15938,34596,0
15939,96579,0
15940,18477,1
15941,76063,0
15942,15086,1
15943,76631,1
15944,42017,1
15945,30230,1
15946,5522,1
15947,18868,1
15948,8336,1
15949,39424,1
15950,25725,1
15951,74875,1
15952,45566,1
15953,19121,0
15954,55832,0
15955,41797,1
15956,48074,1
15957,71069,1
15958,12874,1
15959,68817,1
15960,20909,1
15961,84340,0
15962,69060,1
15963,93577,0
15964,93932,1
15965,35480,0
15966,50314,1
15967,25075,0
15968,33084,0
15969,77750,1
15970,85928,0
15971,12868,0
15972,84698,1
15973,88519,1
15974,51208,0
15975,19300,1
15976,42279,0
15977,16698,1
15978,18949,1
15979,47778,1
15980,63360,1
15981,60244,0
15982,90156,0
15983,98239,1
15984,46203,0
15985,69701,0
15986,401,0
15987,83735,1
15988,86808,0
15989,3116,1
15990,69979,0
15991,13118,1
15992,24145,1
15993,10164,1
15994,82123,0
15995,94155,1
15996,28864,1
15997,14758,0
15998,39844,1
15999,80030,0
16000,76036,1
16001,15732,1
16002,84312,1
16003,80033,1
16004,6987,1
16005,58530,1
16006,76409,1
16007,27414,1
16008,65295,0
16009,16682,0
16010,84289,1
16011,82737,0
16012,9115,1
16013,20087,0
16014,18213,0
16015,6408,1
16016,82726,1
16017,65727,1
16018,77934,0
16019,52582,0
16020,40863,0
16021,34270,1
16022,92966,1
16023,20965,0
16024,84375,1
16025,4486,1
16026,92054,0
16027,39179,1
16028,59564,1
16029,52881,1
16030,49628,0
16031,13233,1
16032,2504,1
16033,89544,1
16034,19016,1
16035,15845,1
16036,18010,1
16037,54337,0
16038,18686,1
16039,5033,1
16040,53619,1
16041,49333,0
16042,77272,0
16043,88812,1
16044,12352,1
16045,98884,1
16046,54952,1
16047,66587,1
16048,84132,1
16049,69067,1
16050,97684,0
16051,53719,0
16052,42914,1
16053,96266,1
16054,35412,1
16055,44004,0
16056,50181,1
16057,84161,1
16058,27280,1
16059,56730,1
16060,47771,1
16061,15746,1
16062,83309,1
16063,86170,0
16064,85666,1
16065,1994,0
16066,75271,1
16067,84981,1
16068,11791,0
16069,2966,1
16070,23656,1
16071,69804,0
16072,91256,0
16073,78874,0
16074,49401,1
16075,91514,0
16076,8934,1
16077,88596,0
16078,15675,1
16079,78698,0
16080,25627,1
16081,11595,1
16082,44364,1
16083,90065,1
16084,82140,0
16085,66826,1
16086,48707,1
16087,12431,1
16088,66570,1
16089,52127,0
16090,24728,1
16091,21662,1
16092,5940,1
16093,31153,0
16094,92852,1
16095,17355,0
16096,75013,1
16097,18789,1
16098,96763,0
16099,59273,0
16100,55200,1
16101,50540,0
16102,72735,0
16103,82851,0
16104,34453,0
16105,10176,1
16106,57004,1
16107,87153,0
16108,47008,0
16109,78959,1
16110,67644,1
16111,36442,1
16112,94792,1
16113,27297,0
16114,43523,1
16115,94233,1
16116,61961,1
16117,51960,1
16118,84465,1
16119,90503,0
16120,24912,1
16121,92962,0
16122,7594,1
16123,68089,0
16124,22961,1
16125,4149,1
16126,98755,1
16127,43750,1
16128,91835,0
16129,10496,1
16130,7711,1
16131,32732,1
16132,12315,1
16133,57583,1
16134,96222,0
16135,64362,0
16136,58803,1
16137,89624,1
16138,23496,1
16139,18465,0
16140,34501,0
16141,52402,1
16142,38919,0
16143,56173,0
16144,5201,1
16145,95584,1
16146,96643,0
16147,88942,0
16148,65720,0
16149,99052,1
16150,51102,1
16151,17748,0
16152,43601,1
16153,9436,1
16154,31581,0
16155,81440,1
16156,69235,0
16157,81539,1
16158,99229,1
16159,61106,1
16160,34836,1
16161,87931,1
16162,88088,0
16163,12015,0
16164,10868,1
16165,71485,0
16166,5681,1
16167,4146,1
16168,43571,1
16169,56492,1
16170,28135,1
16171,69174,1
16172,33239,1
16173,96311,1
16174,87811,0
16175,8890,0
16176,94118,0
16177,14073,0
16178,97752,1
16179,31777,1
16180,29091,1
16181,75720,0
16182,36892,0
16183,34929,1
16184,55162,1
16185,21644,1
16186,55376,1
16187,59231,1
16188,47354,1
16189,1884,1
16190,59122,0
16191,2501,0
16192,11210,1
16193,56423,1
16194,71566,1
16195,43087,0
16196,25731,1
16197,54583,0
16198,78013,1
16199,68888,1
16200,89088,1
16201,80711,0
16202,10216,1
16203,14889,1
16204,22263,1
16205,11632,1
16206,33462,1
16207,57725,0
16208,76323,1
16209,40813,1
16210,37618,0
16211,44498,1
16212,74429,0
16213,94042,0
16214,74952,1
16215,97647,1
16216,51820,1
16217,94008,0
16218,80217,1
16219,65740,1
16220,82319,1
16221,70260,1
16222,46609,0
16223,97247,0
16224,61982,0
16225,4400,1
16226,82237,1
16227,60890,0
16228,25026,1
16229,59533,0
16230,72303,1
16231,52052,1
16232,54805,1
16233,88131,1
16234,5620,1
16235,23491,0
16236,47811,1
16237,81122,0
16238,10381,1
16239,52990,0
16240,41319,1
16241,58308,0
16242,29001,0
16243,4211,1
16244,24880,0
16245,71536,0
16246,34099,1
16247,33586,1
16248,75026,1
16249,33399,1
16250,64478,1
16251,60697,1
16252,87915,1
16253,72865,0
16254,55382,1
16255,24205,1
16256,37765,1
16257,18533,1
16258,5866,0
16259,16021,1
16260,45589,0
16261,3994,0
16262,72756,1
16263,90335,1
16264,47147,1
16265,16000,1
16266,98084,1
16267,49347,1
16268,82308,1
16269,64026,1
16270,81562,0
16271,66714,0
16272,34535,1
16273,82913,1
16274,59614,1
16275,72977,1
16276,12224,1
16277,99812,1
16278,26523,1
16279,10240,0
16280,46452,1
16281,75439,0
16282,59340,1
16283,74535,1
16284,82608,1
16285,11653,1
16286,57074,1
16287,44045,0
16288,12127,1
16289,11933,1
16290,68689,0
16291,46635,0
16292,28550,1
16293,12550,0
16294,37479,1
16295,91694,1
16296,81098,1
16297,28420,1
16298,58436,1
16299,1906,1
16300,61220,0
16301,80899,1
16302,31736,0
16303,86776,0
16304,49322,0
16305,70332,1
16306,47834,1
16307,68039,1
16308,36789,1
16309,82476,0
16310,23942,0
16311,21923,1
16312,10643,1
16313,3808,0
16314,36256,1
16315,5377,0
16316,97822,1
16317,96568,1
16318,51181,1
16319,37179,1
16320,75229,1
16321,44038,0
16322,11248,1
16323,6968,0
16324,32422,1
16325,12355,1
16326,67721,0
16327,84694,1
16328,56200,0
16329,75799,1
16330,10287,1
16331,99809,1
16332,95490,1
16333,22403,1
16334,4152,0
16335,84369,1
16336,13299,1
16337,98006,1
16338,80121,1
16339,43703,0
16340,16985,1
16341,88080,1
16342,4256,1
16343,82997,1
16344,83935,1
16345,62134,0
16346,27848,1
16347,55230,0
16348,83760,1
16349,89937,1
16350,46614,0
16351,20859,1
16352,22395,0
16353,9613,1
16354,55803,0
16355,18309,1
16356,89056,1
16357,67107,0
16358,31243,1
16359,77602,1
16360,14142,1
16361,35489,1
16362,22494,1
16363,96197,1
16364,74678,1
16365,69922,1
16366,8277,0
16367,89768,1
16368,9279,1
16369,3875,0
16370,59806,1
16371,35935,1
16372,20367,0
16373,33709,1
16374,32932,1
16375,21909,1
16376,35030,0
16377,68431,0
16378,84135,1
16379,97237,1
16380,19639,1
16381,21106,0
16382,43520,1
16383,28029,0
16384,58152,0
16385,38560,1
16386,1795,1
16387,47873,0
16388,54477,0
16389,4451,0
16390,75557,1
16391,38969,1
16392,98137,1
16393,39729,1
16394,86023,0
16395,30991,1
16396,22979,1
16397,568,1
16398,92120,1
16399,79007,0
16400,22850,1
16401,60645,0
16402,42442,0
16403,77069,1
16404,59772,1
16405,22884,1
16406,3478,1
16407,85932,0
16408,44902,1
16409,16123,1
16410,82170,1
16411,83188,0
16412,66991,1
16413,69805,1
16414,76418,1
16415,32062,1
16416,49002,0
16417,38436,0
16418,32376,1
16419,39521,1
16420,81787,0
16421,74254,0
16422,4826,1
16423,75501,1
16424,86368,0
16425,95565,1
16426,13578,0
16427,51966,0
16428,51470,0
16429,45244,1
16430,5169,1
16431,54221,1
16432,32697,0
16433,81043,1
16434,1152,1
16435,51156,1
16436,81060,0
16437,83217,1
16438,22192,1
16439,9349,0
16440,45136,1
16441,67349,1
16442,27511,1
16443,55444,0
16444,32568,1
16445,35664,1
16446,27292,1
16447,77155,1
16448,59450,1
16449,56105,0
16450,69417,0
16451,91114,1
16452,41508,0
16453,44120,1
16454,67118,1
16455,80603,1
16456,1726,0
16457,40051,1
16458,24855,1
16459,29583,1
16460,62064,1
16461,59105,0
16462,62448,0
16463,96949,1
16464,78005,1
16465,67728,1
16466,84119,1
16467,80468,0
16468,97268,0
16469,99195,0
16470,8719,0
16471,64312,1
16472,55486,1
16473,94857,1
16474,29741,0
16475,66356,1
16476,97750,1
16477,93545,1
16478,49585,0
16479,49074,0
16480,63501,0
16481,67956,1
16482,14287,1
16483,65868,1
16484,41969,1
16485,82259,1
16486,88050,1
16487,24113,1
16488,91740,1
16489,32060,0
16490,79265,1
16491,12855,1
16492,27522,1
16493,35206,1
16494,68358,1
16495,18879,0
16496,63308,0
16497,84044,1
16498,34555,1
16499,45008,1
16500,71565,1
16501,85044,1
16502,41423,1
16503,68833,0
16504,69183,1
16505,19489,1
16506,63795,1
16507,82985,1
16508,7830,0
16509,94628,1
16510,73610,1
16511,6901,1
16512,54802,0
16513,59605,1
16514,86407,1
16515,32758,0
16516,86260,1
16517,14079,1
16518,94558,1
16519,56798,1
16520,70086,1
16521,21163,0
16522,99267,0
16523,5404,1
16524,20394,0
16525,96875,0
16526,76803,0
16527,57466,1
16528,89312,0
16529,32252,1
16530,86938,1
16531,46985,1
16532,68853,1
16533,81224,1
16534,86377,0
16535,17682,1
16536,11480,0
16537,98895,0
16538,37472,1
16539,10450,0
16540,6673,1
16541,76727,1
16542,49933,0
16543,42950,0
16544,14359,1
16545,99468,1
16546,99736,1
16547,87732,1
16548,72718,1
16549,14811,0
16550,76322,1
16551,36359,0
16552,8809,1
16553,77038,1
16554,45788,1
16555,19157,0
16556,90129,1
16557,1891,0
16558,28481,1
16559,51253,0
16560,25404,0
16561,86220,1
16562,74088,0
16563,14476,1
16564,27306,1
16565,42016,1
16566,47214,0
16567,4309,0
16568,66647,1
16569,35207,1
16570,3895,0
16571,70825,1
16572,69787,0
16573,63532,0
16574,84277,1
16575,10063,1
16576,85030,0
16577,89746,0
16578,65730,1
16579,34725,1
16580,25119,1
16581,64857,1
16582,53685,1
16583,61707,1
16584,62279,0
16585,48748,0
16586,41738,0
16587,88339,1
16588,60120,1
16589,83010,1
16590,91192,0
16591,57231,0
16592,46757,1
16593,58961,1
16594,58688,1
16595,29277,1
16596,43853,1
16597,51934,0
16598,89881,0
16599,80654,0
16600,67980,0
16601,89470,1
16602,5085,1
16603,70570,0
16604,41772,0
16605,73339,1
16606,91238,1
16607,29164,1
16608,96599,1
16609,98349,0
16610,15761,1
16611,26561,1
16612,242,1
16613,48500,1
16614,79527,1
16615,16747,1
16616,98865,1
16617,24602,0
16618,58794,0
16619,19063,1
16620,44007,0
16621,69688,0
16622,94680,0
16623,11160,1
16624,31544,0
16625,38760,1
16626,83582,1
16627,27532,1
16628,27313,0
16629,78047,1
16630,26390,0
16631,91534,0
16632,84578,0
16633,83035,1
16634,46443,0
16635,68765,1
16636,16245,1
16637,96143,1
16638,50213,1
16639,93720,1
16640,71295,0
16641,88936,1
16642,29097,1
16643,20789,1
16644,41744,1
16645,98266,1
16646,94810,0
16647,26788,0
16648,92668,1
16649,32328,1
16650,38586,0
16651,85717,1
16652,28238,1
16653,83150,0
16654,59831,1
16655,40104,0
16656,92459,1
16657,64581,0
16658,17164,1
16659,3541,1
16660,43983,1
16661,67845,1
16662,17126,1
16663,52043,1
16664,50442,0
16665,3618,0
16666,53862,0
16667,65134,1
16668,58502,1
16669,51954,1
16670,21434,0
16671,89025,0
16672,18494,1
16673,52939,1
16674,79322,0
16675,10733,1
16676,76103,0
16677,80546,0
16678,43683,1
16679,76376,1
16680,86845,0
16681,33039,0
16682,97951,1
16683,45975,0
16684,82398,1
16685,52160,0
16686,76130,0
16687,62842,0
16688,50138,1
16689,44270,0
16690,55252,1
16691,66892,1
16692,58934,0
16693,18836,1
16694,88005,0
16695,11203,1
16696,62284,0
16697,9282,1
16698,68356,1
16699,83286,0
16700,17584,1
16701,19442,1
16702,23099,1
16703,93722,1
16704,252,1
16705,43297,1
16706,85207,1
16707,94478,1
16708,9955,1
16709,93155,1
16710,9846,1
16711,24992,1
16712,12798,0
16713,16466,0
16714,39862,0
16715,91072,0
16716,54478,0
16717,61371,1
16718,421,1
16719,10099,1
16720,50765,0
16721,55188,1
16722,46679,0
16723,81805,0
16724,21244,1
16725,40770,1
16726,47393,0
16727,35888,1
16728,49376,1
16729,93938,1
16730,9362,0
16731,48351,0
16732,46119,1
16733,54551,0
16734,19398,1
16735,9420,1
16736,62831,0
16737,27259,0
16738,15610,0
16739,83355,0
16740,40524,0
16741,39150,1
16742,9091,1
16743,3821,0
16744,14249,0
16745,79981,1
16746,28326,1
16747,82769,0
16748,4810,0
16749,51738,1
16750,34493,1
16751,75518,1
16752,34634,0
16753,23539,0
16754,94242,1
16755,22628,0
16756,96876,1
16757,95789,0
16758,60549,1
16759,64737,0
16760,68147,1
16761,87549,1
16762,88426,1
16763,32889,1
16764,58994,0
16765,6267,1
16766,62350,0
16767,82275,1
16768,44979,1
16769,70305,1
16770,44413,1
16771,62732,0
16772,8119,1
16773,32154,1
16774,53825,0
16775,64455,1
16776,25512,0
16777,54861,1
16778,68606,0
16779,22478,1
16780,76256,1
16781,94767,0
16782,79268,0
16783,90147,1
16784,36015,0
16785,98608,0
16786,23026,1
16787,87040,1
16788,45468,0
16789,12888,1
16790,47736,0
16791,43106,1
16792,68752,1
16793,22948,1
16794,49755,0
16795,81587,1
16796,47946,0
16797,2791,1
16798,31605,0
16799,88474,1
16800,99784,1
16801,26070,0
16802,19723,1
16803,21525,1
16804,28472,0
16805,5828,1
16806,15580,1
16807,22601,1
16808,37349,0
16809,40723,1
16810,12526,0
16811,52007,1
16812,63448,0
16813,44769,0
16814,87056,1
16815,77885,1
16816,34324,1
16817,14662,1
16818,49832,1
16819,7362,1
16820,85046,1
16821,35434,1
16822,69952,1
16823,10215,0
16824,34084,1
16825,23381,1
16826,94055,1
16827,38400,0
16828,41982,1
16829,90540,1
16830,12667,1
16831,32345,1
16832,53543,1
16833,32514,1
16834,23245,0
16835,71113,1
16836,17179,1
16837,82366,0
16838,27500,1
16839,97344,1
16840,87378,1
16841,55473,1
16842,42801,1
16843,94179,1
16844,25340,1
16845,59540,0
16846,65495,1
16847,13460,1
16848,68266,0
16849,24672,1
16850,659,0
16851,51947,1
16852,50810,1
16853,75923,0
16854,68241,0
16855,43242,0
16856,98923,1
16857,86868,0
16858,55108,1
16859,87316,1
16860,711,1
16861,27893,0
16862,36897,0
16863,16690,1
16864,83594,0
16865,7480,1
16866,16728,1
16867,26532,1
16868,78994,1
16869,30069,1
16870,42283,1
16871,35094,1
16872,7514,1
16873,36619,0
16874,18228,0
16875,19164,0
16876,31838,1
16877,45859,1
16878,94668,1
16879,49565,0
16880,45484,1
16881,83111,1
16882,45958,1
16883,57702,1
16884,91970,0
16885,52159,1
16886,59415,0
16887,16284,0
16888,95815,0
16889,9596,1
16890,36324,1
16891,82139,1
16892,96743,0
16893,97161,0
16894,10566,1
16895,44528,1
16896,21083,0
16897,6417,1
16898,71835,0
16899,77986,1
16900,77430,1
16901,14750,1
16902,69480,1
16903,96440,0
16904,5978,1
16905,41645,1
16906,53522,1
16907,87727,1
16908,33622,1
16909,27172,0
16910,10957,1
16911,14948,1
16912,47250,0
16913,47460,1
16914,97380,1
16915,14708,0
16916,44956,0
16917,69967,0
16918,88880,1
16919,84078,0
16920,13339,1
16921,37564,1
16922,67464,0
16923,17050,0
16924,9522,1
16925,23697,1
16926,72142,1
16927,82710,1
16928,69885,0
16929,83620,1
16930,90012,1
16931,49788,1
16932,34594,0
16933,1977,1
16934,84008,0
16935,2092,1
16936,92271,0
16937,82570,1
16938,1454,0
16939,22297,0
16940,25713,1
16941,63237,0
16942,82812,1
16943,71706,1
16944,95650,0
16945,67950,0
16946,66716,1
16947,28670,0
16948,17985,1
16949,25307,1
16950,84410,1
16951,85734,1
16952,49380,0
16953,33170,0
16954,21577,1
16955,16378,1
16956,98120,1
16957,71800,1
16958,31961,0
16959,2440,1
16960,25121,1
16961,12365,0
16962,98167,1
16963,45296,1
16964,5878,0
16965,98435,1
16966,12869,0
16967,60348,0
16968,39293,1
16969,24397,1
16970,42278,0
16971,44236,0
16972,56152,1
16973,76434,0
16974,87816,1
16975,98824,1
16976,72510,1
16977,15829,0
16978,57565,0
16979,33345,0
16980,42933,1
16981,29461,1
16982,8321,1
16983,50916,1
16984,33541,1
16985,43584,0
16986,90469,0
16987,62836,1
16988,43751,1
16989,38839,1
16990,86920,0
16991,43266,1
16992,6825,1
16993,81681,1
16994,97737,1
16995,41412,1
16996,32721,1
16997,95899,0
16998,34990,0
16999,61113,1
17000,54985,1
17001,74818,0
17002,99155,1
17003,19240,1
17004,20725,0
17005,79617,0
17006,36870,1
17007,66420,1
17008,29114,1
17009,63453,1
17010,58284,1
17011,8877,0
17012,89414,0
17013,9864,1
17014,5926,1
17015,53780,0
17016,30319,0
17017,64341,1
17018,39232,0
17019,29149,0
17020,93588,0
17021,54714,1
17022,60711,1
17023,90293,1
17024,47495,1
17025,14795,1
17026,63754,1
17027,44405,1
17028,65055,0
17029,42167,1
17030,94195,1
17031,88514,1
17032,49033,1
17033,89976,1
17034,6317,0
17035,38886,1
17036,72542,1
17037,83093,0
17038,25253,1
17039,10757,1
17040,10249,0
17041,60220,1
17042,21705,0
17043,73993,1
17044,57520,0
17045,80950,1
17046,42346,1
17047,73034,0
17048,80686,1
17049,66751,1
17050,8940,1
17051,18585,1
17052,26436,1
17053,66165,1
17054,89118,0
17055,52778,1
17056,63761,1
17057,96365,0
17058,67778,1
17059,87954,0
17060,67951,0
17061,84089,1
17062,51647,1
17063,26575,1
17064,84224,0
17065,50394,1
17066,39656,0
17067,59145,0
17068,16415,1
17069,19743,1
17070,54542,0
17071,6161,0
17072,9997,0
17073,2933,0
17074,88696,0
17075,9489,1
17076,3269,1
17077,49864,1
17078,66344,1
17079,96238,0
17080,47090,0
17081,55527,0
17082,33633,1
17083,93779,1
17084,81616,1
17085,16199,1
17086,36713,1
17087,38286,1
17088,62901,1
17089,67640,1
17090,71910,1
17091,64340,1
17092,10190,1
17093,65682,1
17094,58828,1
17095,23989,0
17096,33262,0
17097,7346,1
17098,45525,1
17099,77341,0
17100,17849,1
17101,43093,0
17102,67577,1
17103,70400,1
17104,30939,1
17105,98587,1
17106,50189,1
17107,95176,1
17108,52419,1
17109,13478,1
17110,80180,1
17111,61584,1
17112,62602,1
17113,26912,0
17114,77902,1
17115,34610,0
17116,89340,1
17117,41486,1
17118,87143,1
17119,11816,1
17120,26518,1
17121,58321,1
17122,95552,1
17123,80783,0
17124,21690,0
17125,84225,1
17126,89320,1
17127,492,0
17128,65585,1
17129,92869,0
17130,62661,1
17131,65344,0
17132,72779,0
17133,14201,1
17134,96853,0
17135,7062,1
17136,10442,1
17137,24996,1
17138,5591,1
17139,14407,1
17140,48738,1
17141,77211,1
17142,54976,1
17143,77179,0
17144,75539,1
17145,27076,0
17146,46608,1
17147,11886,1
17148,78061,0
17149,36155,1
17150,31264,1
17151,11261,0
17152,62019,1
17153,51854,1
17154,85233,1
17155,34423,1
17156,78964,0
17157,91302,0
17158,20317,0
17159,11355,0
17160,63570,0
17161,10345,0
17162,52611,1
17163,20978,1
17164,43615,0
17165,10971,0
17166,78190,1
17167,71348,0
17168,20009,1
17169,95307,0
17170,14890,0
17171,17354,1
17172,93904,1
17173,75205,0
17174,64050,0
17175,78324,1
17176,15202,1
17177,6083,0
17178,11624,0
17179,76740,0
17180,22901,1
17181,95952,1
17182,8114,1
17183,44884,0
17184,97690,1
17185,30465,0
17186,81932,0
17187,68375,1
17188,64492,1
17189,49708,1
17190,20439,1
17191,42231,1
17192,55359,1
17193,86371,0
17194,96163,1
17195,21283,1
17196,28571,1
17197,83412,1
17198,78400,1
17199,18682,1
17200,56774,1
17201,69498,1
17202,50182,1
17203,22721,1
17204,35899,1
17205,37197,1
17206,48876,1
17207,46511,1
17208,78299,0
17209,92760,1
17210,70093,0
17211,11622,0
17212,80077,0
17213,98996,1
17214,27167,1
17215,39161,1
17216,98804,1
17217,47894,0
17218,18888,1
17219,63470,0
17220,60811,1
17221,69867,1
17222,68073,0
17223,18950,1
17224,61177,1
17225,8055,0
17226,88144,0
17227,87962,1
17228,88781,0
17229,52287,1
17230,17526,0
17231,5709,1
17232,99858,1
17233,44173,0
17234,18094,1
17235,45937,0
17236,29428,1
17237,98552,1
17238,4777,1
17239,24208,1
17240,77298,1
17241,6228,1
17242,60672,1
17243,1984,0
17244,40569,1
17245,2502,1
17246,69927,1
17247,15843,1
17248,70689,1
17249,97298,1
17250,74990,0
17251,81385,0
17252,72395,0
17253,23797,1
17254,16034,0
17255,59047,1
17256,65118,1
17257,35025,1
17258,65971,1
17259,2744,1
17260,77283,1
17261,79321,1
17262,91543,0
17263,63443,1
17264,36874,1
17265,749,1
17266,93889,0
17267,81620,0
17268,1525,1
17269,96107,1
17270,92042,1
17271,38740,1
17272,21493,0
17273,50248,1
17274,79357,0
17275,32875,1
17276,23279,0
17277,61920,1
17278,75347,1
17279,1897,1
17280,67697,1
17281,90752,0
17282,41667,1
17283,26059,1
17284,62108,1
17285,55050,0
17286,32859,1
17287,54039,1
17288,69755,1
17289,50009,0
17290,26419,0
17291,60061,1
17292,84515,1
17293,34963,1
17294,96591,1
17295,63280,1
17296,47415,1
17297,55169,0
17298,53331,1
17299,30087,1
17300,26892,1
17301,72809,1
17302,44,1
17303,65591,1
17304,51953,1
17305,73931,0
17306,20336,1
17307,89016,0
17308,32947,0
17309,33196,0
17310,43842,1
17311,97904,0
17312,75102,1
17313,55666,1
17314,70037,1
17315,96774,1
17316,29838,0
17317,45286,0
17318,55028,1
17319,57247,1
17320,14081,1
17321,32985,1
17322,38579,0
17323,71642,1
17324,19830,1
17325,11023,0
17326,60541,0
17327,3736,1
17328,57799,1
17329,1372,0
17330,55489,1
17331,95745,0
17332,51491,1
17333,26211,1
17334,978,0
17335,65524,1
17336,62283,0
17337,50503,0
17338,60601,1
17339,9657,0
17340,23765,1
17341,76001,1
17342,91888,1
17343,8299,1
17344,62050,0
17345,67388,1
17346,85209,1
17347,61917,0
17348,13591,0
17349,95264,0
17350,76397,1
17351,66819,1
17352,57639,1
17353,63950,0
17354,66155,1
17355,14341,1
17356,21934,1
17357,48835,0
17358,89338,1
17359,98402,0
17360,99606,1
17361,55537,1
17362,20209,1
17363,70314,1
17364,57651,1
17365,64736,0
17366,88503,0
17367,83803,1
17368,52703,1
17369,83779,1
17370,90194,1
17371,46529,1
17372,40703,1
17373,15026,0
17374,68455,1
17375,75397,1
17376,69300,1
17377,65882,0
17378,49080,1
17379,40150,0
17380,60581,1
17381,27312,1
17382,83825,1
17383,74643,1
17384,75603,0
17385,4060,0
17386,92254,1
17387,7888,1
17388,44930,0
17389,11694,1
17390,28367,1
17391,84202,0
17392,51911,1
17393,37448,0
17394,84587,0
17395,33967,1
17396,36111,1
17397,71395,1
17398,53010,1
17399,98504,1
17400,52241,1
17401,75409,1
17402,58055,1
17403,54815,0
17404,53668,0
17405,89921,1
17406,39870,0
17407,55603,1
17408,23198,1
17409,70101,1
17410,87199,1
17411,24981,1
17412,57967,1
17413,38071,1
17414,59627,1
17415,80513,1
17416,51363,1
17417,72280,0
17418,55778,0
17419,26565,1
17420,1133,0
17421,11972,1
17422,972,0
17423,9164,0
17424,75776,1
17425,24769,1
17426,99322,1
17427,69398,1
17428,45641,1
17429,41612,1
17430,19773,1
17431,66504,1
17432,6444,1
17433,32077,0
17434,77440,0
17435,14401,0
17436,20408,1
17437,48067,0
17438,87399,1
17439,53516,1
17440,29717,1
17441,23104,1
17442,40387,1
17443,80833,1
17444,74407,0
17445,57582,1
17446,24263,1
17447,97789,0
17448,43906,0
17449,3548,1
17450,22733,0
17451,79288,1
17452,12616,1
17453,40949,1
17454,15096,0
17455,92804,1
17456,76988,1
17457,48850,1
17458,93499,1
17459,33216,1
17460,48283,0
17461,35508,1
17462,12830,1
17463,47493,1
17464,78162,1
17465,52106,0
17466,59509,1
17467,12497,1
17468,68639,1
17469,5746,1
17470,36775,0
17471,53536,0
17472,28909,1
17473,19401,1
17474,39109,1
17475,32228,0
17476,94130,0
17477,63514,1
17478,11448,1
17479,99649,1
17480,3983,1
17481,7057,0
17482,15359,0
